RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062685,0.08111,7.7235,11.317,8199.8,10542
0.06309,0.080894,7.782,11.362,8219.9,10498
0.062617,0.081304,7.6815,11.351,8180.1,10563
0.062793,0.081875,7.7352,11.391,8187.1,10508
0.063321,0.081774,7.7888,11.625,8248.3,10639
0.062825,0.080493,7.7597,11.343,8206.1,10427
0.062691,0.082989,7.7145,11.788,8190.2,10783
0.062577,0.083332,7.7037,11.617,8152.5,10714
0.062575,0.082421,7.7362,11.514,8160.4,10660
0.062656,0.082418,7.6872,11.782,8152.8,10740
0.062703,0.081576,7.7084,11.574,8180.9,10595
0.062778,0.081512,7.7359,11.641,8198.5,10639
0.063374,0.08079,7.7806,11.602,8243.2,10568
0.062741,0.085297,7.7388,11.88,8190.5,10932
0.062441,0.082659,7.659,11.516,8129.3,10635
0.062552,0.080899,7.7056,11.594,8161.9,10533
0.06243,0.080878,7.681,11.592,8131.4,10550
0.062885,0.081769,7.743,11.416,8191.8,10599
0.06318,0.082163,7.7943,11.69,8250.5,10670
0.062716,0.081961,7.7391,11.61,8201.4,10701
0.062476,0.081603,7.6962,11.388,8170,10542
0.062876,0.08086,7.7653,11.519,8219.2,10553
0.062911,0.081139,7.7316,11.303,8198,10504
0.062628,0.081667,7.7193,11.556,8174.4,10618
0.062657,0.080453,7.7439,11.494,8166.3,10508
0.062775,0.081454,7.7522,11.592,8200,10565
0.062771,0.081524,7.7378,11.776,8183.5,10599
0.063226,0.082343,7.7745,11.872,8235.4,10714
0.062993,0.082233,7.797,11.747,8236.6,10704
0.063019,0.081899,7.7271,11.717,8209.6,10710
0.062827,0.082652,7.7422,11.666,8210.8,10697
0.062816,0.080691,7.6968,11.399,8169.5,10495
0.063322,0.083738,7.794,11.901,8241.5,10828
0.063345,0.082639,7.7829,11.886,8240,10774
0.062852,0.082242,7.7633,11.65,8207,10689
0.063073,0.082957,7.7698,12.115,8224.6,10852
0.063087,0.083539,7.7456,12.094,8229.2,10887
0.063103,0.083476,7.7745,11.802,8236.6,10812
0.063017,0.086081,7.7589,12.127,8205,11170
0.063272,0.081545,7.7785,11.548,8256,10654
0.063036,0.082889,7.7459,11.84,8215.4,10710
0.063001,0.081851,7.7436,11.688,8188.1,10659
0.062536,0.082114,7.7224,11.683,8157.2,10663
0.063111,0.08177,7.7613,11.804,8220.7,10722
0.063097,0.083878,7.7789,11.751,8234.5,10735
0.062814,0.081665,7.7271,11.616,8193,10618
0.063103,0.081693,7.7943,11.831,8233.3,10718
0.062953,0.080288,7.7453,11.354,8219,10449
0.062982,0.082233,7.7615,11.633,8213.5,10669
0.062532,0.082489,7.6899,11.825,8149.3,10728
0.063325,0.082708,7.777,11.527,8251.2,10661
0.062833,0.081937,7.7317,11.579,8195.5,10623
0.063464,0.081582,7.8195,11.647,8274.7,10568
0.063437,0.081897,7.77,11.48,8252.7,10607
0.06277,0.082062,7.7198,11.469,8195.8,10640
0.062511,0.082,7.6957,11.646,8163.8,10658
0.062835,0.082487,7.7336,11.62,8195.6,10725
0.062875,0.082725,7.7297,11.629,8190.3,10699
0.062921,0.082267,7.7183,11.759,8177.5,10638
0.063056,0.082686,7.7496,11.586,8222.7,10747
0.062886,0.081272,7.7467,11.538,8196.9,10558
0.062838,0.081407,7.7339,11.615,8193.3,10636
0.062962,0.08216,7.7522,11.554,8206.9,10561
0.063118,0.081923,7.7718,11.716,8217.6,10659
0.062765,0.083103,7.718,11.805,8172.3,10818
0.062959,0.082368,7.7619,11.65,8205.1,10752
0.063089,0.081823,7.7881,11.658,8233.7,10700
0.062694,0.080538,7.7399,11.382,8196.2,10446
0.062538,0.082453,7.7224,11.799,8164.1,10762
0.063152,0.080641,7.7511,11.496,8231,10525
0.062889,0.08293,7.7692,11.732,8204.9,10765
0.063172,0.082672,7.7709,11.508,8219.4,10591
0.063079,0.081693,7.7568,11.734,8219.9,10675
0.062857,0.083019,7.7424,11.65,8203.6,10767
0.062862,0.081928,7.7236,11.716,8206.6,10727
0.063872,0.081762,7.8528,11.678,8316.8,10638
0.062931,0.080802,7.7426,11.436,8210.3,10560
0.06291,0.081748,7.7659,11.546,8206.6,10583
0.063239,0.081673,7.7653,11.751,8219.8,10682
0.063095,0.081226,7.7664,11.699,8210.2,10640
0.062604,0.080073,7.6922,11.39,8172.1,10469
0.063077,0.081133,7.7411,11.293,8213.8,10482
0.062407,0.081044,7.7019,11.461,8163.9,10587
0.062556,0.081954,7.6659,11.434,8140.4,10636
0.062687,0.081458,7.745,11.519,8215.9,10602
0.063035,0.08123,7.7505,11.59,8217,10590
0.062776,0.080596,7.7273,11.407,8173.6,10533
0.063023,0.081866,7.7354,11.666,8183.1,10660
0.063087,0.081712,7.775,11.664,8241.4,10672
0.063054,0.080276,7.7741,11.471,8214,10472
0.062863,0.082175,7.7447,11.812,8190.3,10726
0.062738,0.082782,7.7145,11.765,8164.7,10725
0.063054,0.0824,7.7672,11.642,8216,10747
0.062793,0.081637,7.7099,11.474,8179.2,10570
0.063168,0.082139,7.798,11.715,8242.3,10695
0.063171,0.082533,7.7686,11.764,8213.8,10785
0.062559,0.083114,7.726,11.758,8158.1,10832
0.062982,0.081586,7.7537,11.554,8200.6,10595
0.06277,0.081407,7.7446,11.535,8186.7,10638
0.062712,0.081207,7.7124,11.491,8186,10547
0.062865,0.081108,7.7423,11.401,8212,10491
0.063154,0.081259,7.7997,11.624,8240.5,10632
0.06294,0.082984,7.7851,11.821,8224.3,10799
0.062772,0.082559,7.7337,11.755,8175.5,10700
0.063239,0.081146,7.7841,11.585,8244.2,10594
0.06277,0.082028,7.7379,11.632,8182.3,10676
0.063265,0.083343,7.7738,11.602,8231,10778
0.063316,0.08334,7.7943,12.099,8234.9,10856
0.062547,0.082225,7.7154,11.645,8169.3,10702
0.06303,0.0832,7.7644,11.66,8227.9,10743
0.062354,0.083635,7.6469,11.743,8125.7,10791
0.062676,0.081023,7.6907,11.44,8161,10509
0.062698,0.081811,7.6768,11.518,8144.9,10577
0.06312,0.081782,7.7827,11.528,8227.1,10608
0.062782,0.080697,7.7039,11.402,8204.6,10532
0.062993,0.081543,7.7655,11.69,8213.2,10631
0.063248,0.082672,7.7985,11.978,8237.1,10843
0.062864,0.080664,7.753,11.353,8208.5,10433
0.063019,0.080915,7.7707,11.544,8225.4,10522
0.062887,0.082339,7.7213,11.728,8191.3,10721
0.06283,0.082756,7.7235,11.856,8182.6,10715
0.062709,0.081861,7.7434,11.533,8199.7,10633
0.063013,0.081999,7.7477,11.933,8196,10741
0.063001,0.082667,7.777,11.613,8231.2,10710
0.062828,0.081775,7.757,11.879,8208.1,10712
0.063081,0.083192,7.7862,11.685,8238.3,10753
0.063212,0.084234,7.8015,11.809,8260,10896
0.063274,0.081184,7.7796,11.71,8248,10561
0.063158,0.081791,7.7806,11.443,8224.5,10600
0.063274,0.082635,7.7571,11.797,8231.1,10750
0.062586,0.080829,7.7463,11.464,8169.6,10544
0.062627,0.08334,7.6929,11.822,8134,10803
0.063016,0.081416,7.745,11.672,8218.4,10572
0.062613,0.081746,7.7085,11.689,8172.9,10676
0.062868,0.081845,7.7336,11.373,8189.4,10595
0.063117,0.083018,7.7803,11.782,8233.5,10722
0.062544,0.081201,7.6965,11.593,8159,10505
0.063126,0.080307,7.7748,11.251,8242.6,10413
0.063155,0.08264,7.7747,11.787,8228.3,10722
0.062652,0.080461,7.7054,11.367,8170.2,10504
0.062811,0.081915,7.7129,11.665,8183.7,10666
0.062827,0.081921,7.713,11.524,8191.5,10647
0.062694,0.082684,7.7211,11.835,8175.6,10731
0.062968,0.080698,7.7374,11.533,8206.8,10489
0.062798,0.082521,7.718,11.463,8197.9,10681
0.063228,0.082325,7.8063,11.772,8255.3,10710
0.063284,0.081142,7.815,11.565,8261.5,10603
0.062824,0.082356,7.7555,11.455,8202.4,10538
0.063066,0.080567,7.7728,11.476,8216,10468
0.063094,0.081995,7.7865,11.616,8235,10662
0.063172,0.083648,7.7391,11.894,8213.7,10806
0.062548,0.080748,7.6721,11.342,8132.3,10484
0.063013,0.081309,7.7643,11.562,8206.2,10543
0.062543,0.081189,7.7204,11.46,8164.5,10522
0.063239,0.079713,7.7775,11.319,8238.2,10423
0.06286,0.08279,7.7624,11.65,8197.1,10781
0.063089,0.082618,7.7542,11.659,8223.1,10672
0.062967,0.082914,7.7167,11.7,8188.9,10755
0.063157,0.083295,7.7421,11.96,8220.7,10831
0.062379,0.08191,7.6636,11.536,8117.4,10652
0.062493,0.082521,7.6654,11.817,8119,10803
0.062356,0.080902,7.6848,11.497,8134.5,10563
0.062907,0.081769,7.7694,11.695,8215.9,10676
