RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.11308,0.14236,14.864,22.941,14892,19034
0.11289,0.14247,14.828,22.965,14863,19048
0.11319,0.14255,14.891,22.991,14910,19067
0.11306,0.14253,14.855,22.96,14884,19067
0.11314,0.14204,14.855,22.912,14891,19010
0.1132,0.14256,14.882,22.994,14906,19077
0.11307,0.14233,14.852,22.93,14884,19023
0.1131,0.14237,14.854,22.972,14894,19049
0.11314,0.14237,14.87,22.954,14899,19036
0.11307,0.1424,14.858,22.934,14891,19037
0.11315,0.14255,14.877,22.981,14908,19057
0.11309,0.14207,14.854,22.891,14883,19003
0.11317,0.14253,14.871,22.99,14899,19072
0.11309,0.14274,14.867,23.006,14898,19095
0.11313,0.14253,14.856,22.95,14889,19069
0.11311,0.14259,14.863,22.972,14892,19067
0.11308,0.14205,14.861,22.909,14890,19001
0.11316,0.14229,14.864,22.946,14901,19042
0.11314,0.14241,14.862,22.971,14889,19051
0.11312,0.14232,14.866,22.959,14892,19044
0.11299,0.14273,14.832,22.991,14867,19075
0.11308,0.14251,14.852,22.947,14891,19039
0.11312,0.14219,14.864,22.908,14894,19005
0.11311,0.14285,14.861,23.037,14892,19105
0.11315,0.14255,14.872,22.981,14900,19079
0.11311,0.14227,14.854,22.929,14885,19017
0.11311,0.14232,14.859,22.949,14889,19041
0.1131,0.14203,14.863,22.902,14891,19002
0.11303,0.14236,14.852,22.947,14881,19039
0.11326,0.14238,14.885,22.975,14910,19051
0.11319,0.14239,14.866,22.957,14900,19044
0.11301,0.14254,14.843,22.981,14873,19054
0.11321,0.14249,14.877,22.975,14907,19057
0.11313,0.14263,14.874,22.976,14901,19075
0.11321,0.14207,14.871,22.933,14901,19017
0.11321,0.14257,14.877,22.979,14910,19069
0.11309,0.14225,14.865,22.926,14897,19028
0.11318,0.14233,14.879,22.969,14911,19043
0.11321,0.14253,14.883,22.965,14907,19066
0.11314,0.14207,14.868,22.919,14896,19005
0.11305,0.14256,14.847,22.976,14878,19067
0.11318,0.14239,14.871,22.957,14903,19049
0.11307,0.14215,14.856,22.919,14892,19002
0.11318,0.14256,14.861,22.967,14898,19055
0.11303,0.14245,14.855,22.937,14882,19039
0.11305,0.14263,14.851,22.989,14881,19075
0.11308,0.14287,14.853,22.98,14885,19078
0.11325,0.14248,14.89,22.965,14920,19050
0.11313,0.14224,14.865,22.948,14889,19033
0.11315,0.1426,14.847,22.999,14883,19080
0.11313,0.14259,14.861,22.969,14895,19063
0.11313,0.14284,14.868,23.023,14903,19102
0.11317,0.14226,14.869,22.93,14901,19033
0.11307,0.14259,14.845,22.966,14884,19051
0.11311,0.14254,14.865,22.997,14896,19065
0.11297,0.14238,14.839,22.932,14871,19030
0.11318,0.14214,14.871,22.927,14902,19006
0.11313,0.14249,14.859,22.965,14892,19054
0.11306,0.14238,14.854,22.968,14882,19063
0.11311,0.14267,14.854,22.988,14894,19075
0.11305,0.14215,14.853,22.916,14884,19018
0.11308,0.14285,14.853,23.01,14888,19100
0.1131,0.14232,14.867,22.949,14893,19036
0.11312,0.14225,14.858,22.942,14893,19021
0.1131,0.14263,14.867,22.99,14904,19067
0.11319,0.14275,14.862,23,14902,19082
0.11311,0.14201,14.853,22.898,14883,18991
0.11324,0.14275,14.89,23.009,14914,19082
0.11322,0.14248,14.889,22.976,14916,19056
0.11321,0.14262,14.868,22.986,14907,19069
0.11314,0.14217,14.864,22.909,14897,18999
0.11326,0.14258,14.881,22.974,14911,19065
0.11309,0.14218,14.857,22.929,14891,19024
0.11309,0.14286,14.851,23.031,14887,19096
