RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.063215,0.08457,7.7553,12.134,8279.5,11008
0.063787,0.082874,7.8489,11.541,8372,10740
0.063174,0.084241,7.7784,11.719,8289.1,10812
0.063457,0.083995,7.7958,11.841,8312.3,10924
0.063801,0.084919,7.87,11.776,8373.8,10963
0.063368,0.085126,7.7984,11.847,8326.2,11013
0.063022,0.084714,7.7725,11.898,8270.1,10979
0.063373,0.084097,7.8129,11.826,8318.8,10862
0.063696,0.083339,7.854,11.666,8363.9,10779
0.063703,0.085726,7.8482,11.773,8363.1,10999
0.062801,0.084907,7.7676,11.861,8246.2,10956
0.063091,0.084387,7.764,11.903,8277.3,10899
0.063621,0.08381,7.8249,11.622,8336.1,10827
0.062951,0.08187,7.7593,11.396,8275.2,10580
0.063742,0.085814,7.8662,11.937,8378.1,11031
0.063393,0.08711,7.7821,12.058,8295.7,11153
0.063582,0.083692,7.7877,11.74,8316.9,10800
0.063472,0.083551,7.8109,11.746,8321.9,10840
0.063787,0.084575,7.8577,11.917,8368,10925
0.063607,0.086339,7.8228,11.905,8339.8,11072
0.063111,0.082996,7.7529,11.716,8259.1,10812
0.063273,0.086043,7.8104,11.908,8307.8,11038
0.063416,0.084751,7.7932,11.777,8306,10950
0.063596,0.084074,7.8492,11.815,8333.6,10875
0.063189,0.084351,7.7704,11.91,8285.3,10969
0.063507,0.083258,7.8288,11.651,8339.3,10789
0.063415,0.083385,7.8069,11.628,8314.6,10745
0.063533,0.084469,7.8276,11.467,8332.2,10828
0.063123,0.084769,7.7582,11.945,8279,10986
0.063393,0.084017,7.8228,11.771,8321.2,10867
0.063352,0.084163,7.8186,11.632,8340.1,10799
0.063146,0.087048,7.7662,11.982,8283.7,11077
0.063609,0.087463,7.8495,12.049,8349.1,11090
0.063126,0.083513,7.7888,11.825,8287,10872
0.063523,0.084143,7.8029,11.701,8318.4,10866
0.063468,0.083606,7.7839,11.781,8312.5,10881
0.063423,0.086081,7.8131,12.104,8313.1,11024
0.063134,0.08392,7.775,11.813,8286.9,10881
0.063495,0.085027,7.843,11.88,8336.9,10995
0.063516,0.086269,7.8304,12.06,8339.2,11112
0.06311,0.083643,7.8045,11.517,8300.1,10787
0.063801,0.085047,7.8476,11.883,8362.9,10960
0.063521,0.084662,7.8221,11.785,8342.2,10936
0.063607,0.084291,7.8221,11.792,8335.7,10899
0.063175,0.083841,7.7838,11.71,8295,10905
0.063578,0.084563,7.8169,11.744,8340,10957
0.063496,0.084195,7.8311,11.827,8343.4,10929
0.063532,0.082846,7.8122,11.639,8324.9,10732
0.063621,0.084261,7.8179,11.712,8339.9,10842
0.063357,0.083566,7.8185,11.714,8298,10857
0.063576,0.084645,7.8154,11.713,8322.9,10933
0.063312,0.083707,7.7764,11.726,8300.8,10862
0.063372,0.083875,7.7929,11.909,8307.1,10891
0.063323,0.085682,7.7828,11.841,8321.4,11023
0.063323,0.085418,7.8001,11.896,8309.8,10957
0.06353,0.083343,7.8155,11.638,8328.8,10792
0.063363,0.084037,7.8042,11.715,8323.7,10880
0.063145,0.083506,7.7746,11.857,8287.8,10824
0.06375,0.084726,7.8399,11.796,8355.7,10932
0.063702,0.083614,7.8525,11.711,8370.9,10820
0.063633,0.083168,7.8488,11.578,8354.1,10710
0.063985,0.086843,7.8856,12.26,8396.2,11165
0.063536,0.083736,7.821,11.845,8334,10884
0.063157,0.085125,7.7461,12.073,8287.8,11010
0.063161,0.085455,7.766,11.879,8282.3,11036
0.063467,0.083815,7.8054,11.87,8319,10968
0.063829,0.085942,7.8589,11.998,8375.3,11131
0.063659,0.085228,7.8355,11.914,8349.4,10963
0.062968,0.083296,7.7748,11.542,8270,10764
0.063436,0.085278,7.7938,11.983,8315.8,11051
0.063272,0.086376,7.8,12.114,8299.9,11115
0.063303,0.085884,7.7862,11.994,8298.7,11077
0.063211,0.084626,7.795,11.778,8314.4,10943
0.063151,0.084412,7.741,11.768,8271.9,10913
0.063623,0.08502,7.8072,11.985,8336.9,10996
0.063427,0.082971,7.8234,11.852,8320.3,10800
0.063339,0.084286,7.7991,11.642,8298.9,10838
0.063255,0.083821,7.7713,11.884,8301.8,10888
0.063733,0.085362,7.846,11.793,8364.8,10993
0.063352,0.0837,7.8129,11.757,8311.4,10809
0.063386,0.082068,7.7746,11.538,8303.3,10676
0.063763,0.086225,7.8472,12.069,8374.7,11116
0.063398,0.085078,7.812,11.857,8312.6,10946
0.06353,0.085392,7.7987,11.852,8318.6,10995
0.063633,0.084518,7.8085,11.937,8317.4,11004
0.063368,0.084185,7.7849,11.904,8311.9,10924
0.063066,0.084354,7.795,11.625,8287.7,10856
0.063444,0.082022,7.8098,11.41,8317,10633
0.06321,0.085,7.7818,11.824,8301.6,10974
0.063272,0.086233,7.7823,11.996,8301.1,11047
0.063503,0.083227,7.8423,11.666,8347.7,10730
0.062921,0.084559,7.7531,11.714,8254.4,10888
0.063568,0.082965,7.8342,11.662,8331.4,10729
0.063445,0.083277,7.7943,11.663,8323.4,10741
0.063563,0.084078,7.8166,11.818,8328.5,10831
0.063337,0.08583,7.809,11.91,8314.9,11052
0.063756,0.082643,7.8517,11.373,8369.6,10637
0.0632,0.085421,7.795,11.829,8308.5,10957
0.063576,0.084904,7.8324,12.056,8350.3,11063
0.063384,0.083652,7.7954,11.612,8316,10759
0.063559,0.084707,7.8174,11.743,8331.9,10938
0.063334,0.08361,7.7989,11.568,8315.5,10778
0.063322,0.08416,7.8075,11.874,8303.5,10939
0.06339,0.085269,7.819,11.859,8322.4,10971
0.063594,0.084521,7.8215,11.712,8336.8,10881
0.063491,0.083225,7.8215,11.631,8349.3,10821
0.063696,0.085234,7.8756,11.904,8367,10999
0.063718,0.084449,7.8368,11.823,8351,10885
0.063314,0.082854,7.8095,11.73,8304.8,10842
0.06327,0.083151,7.8238,11.796,8317.9,10821
0.063791,0.083572,7.8796,11.324,8376.7,10698
0.06356,0.083763,7.8397,11.7,8361,10842
0.06351,0.083008,7.8099,11.685,8337.7,10788
0.063165,0.083237,7.7907,11.801,8291.7,10827
0.063348,0.086818,7.8173,12.18,8323.8,11138
0.063279,0.084353,7.786,11.825,8297.2,10874
0.063737,0.085421,7.8632,11.878,8378,10970
0.063112,0.084391,7.7781,11.794,8287.1,10939
0.063229,0.085445,7.7849,12.048,8294.6,11019
0.063079,0.086926,7.7616,11.951,8268.9,11046
0.062945,0.083923,7.7398,11.759,8257.2,10856
0.063138,0.083175,7.7478,11.668,8260.3,10815
0.063223,0.082416,7.7568,11.55,8294.9,10703
0.063246,0.083049,7.7982,11.611,8288.8,10764
0.063672,0.084602,7.8249,11.943,8350.4,11000
0.063411,0.084484,7.792,11.652,8317.5,10892
0.063354,0.083828,7.8066,11.658,8317.3,10830
0.063312,0.084506,7.8101,11.697,8316.9,10892
0.063708,0.083634,7.8358,11.529,8345.6,10766
0.063997,0.084976,7.8523,12.057,8384,10950
0.06367,0.084366,7.8326,11.785,8363.8,10896
0.063679,0.084181,7.8466,11.738,8353.1,10808
0.063135,0.085121,7.7542,11.935,8276.5,10988
0.063669,0.086842,7.8556,12.197,8343.7,11173
0.063311,0.083761,7.7733,11.83,8292.7,10872
0.063449,0.083839,7.788,11.721,8325.1,10833
0.063278,0.083877,7.8008,11.663,8322.4,10869
0.063591,0.08535,7.8329,11.72,8359.2,10957
0.063309,0.085844,7.7982,11.896,8298.3,11062
0.06346,0.084888,7.7931,12.082,8320.5,11012
0.063117,0.083146,7.7775,11.743,8282,10783
0.063086,0.083911,7.7923,11.673,8282.6,10832
0.063338,0.085191,7.8208,11.963,8323.9,11036
0.06293,0.087517,7.7272,11.986,8255.3,11148
0.063387,0.084703,7.7936,11.907,8324.4,10931
0.063158,0.085947,7.7854,11.912,8300.5,11010
0.063373,0.085357,7.7843,11.848,8301.6,10960
0.063457,0.084166,7.8121,11.799,8312.8,10839
0.063503,0.084396,7.812,11.707,8331.9,10858
0.063212,0.084789,7.8115,11.836,8316.6,10898
0.063652,0.085292,7.8445,11.815,8341.3,10924
0.06333,0.083788,7.7853,11.84,8286,10897
0.063263,0.083933,7.7863,11.813,8313.9,10874
0.063366,0.085101,7.8229,11.906,8323.7,10960
0.063219,0.084902,7.7785,11.754,8289.5,10874
0.063611,0.086509,7.849,11.992,8347,11134
0.063269,0.082493,7.7869,11.596,8305.5,10717
0.063542,0.085045,7.8199,11.88,8331.4,10941
0.06298,0.084512,7.7484,11.953,8266.8,10956
0.063017,0.083961,7.7548,11.679,8252.1,10858
0.063666,0.085701,7.858,12.14,8367.7,11110
0.06299,0.083696,7.7556,11.556,8265.1,10807
0.0635,0.084442,7.8385,12.056,8334,10969
0.06357,0.084859,7.8459,11.905,8343.1,10938
0.063727,0.084765,7.8482,11.861,8361.6,10933
0.063345,0.084029,7.8312,11.912,8308.4,10900
0.063503,0.083823,7.799,11.632,8324.6,10833
0.063326,0.082176,7.799,11.537,8316.6,10652
0.063279,0.084229,7.8002,11.781,8304.5,10853
0.063655,0.083946,7.8221,11.654,8339.5,10840
0.063283,0.084887,7.7951,12.002,8303.6,10996
0.063225,0.082319,7.7993,11.501,8296.9,10609
0.063506,0.083535,7.7991,11.934,8324.2,10882
0.063245,0.083131,7.7939,11.636,8290.1,10790
0.063248,0.085614,7.8062,11.893,8309.4,11069
0.063337,0.083307,7.7974,11.591,8314.5,10756
0.06352,0.082586,7.8111,11.551,8330.3,10721
0.063659,0.085065,7.8485,11.834,8342.7,10961
0.063101,0.084716,7.7515,11.795,8262.9,10939
0.062983,0.08344,7.7488,11.635,8269.3,10738
0.063063,0.084242,7.7811,11.849,8287.6,10883
0.063438,0.085214,7.8101,12.028,8329.7,10997
0.063441,0.087793,7.782,12.008,8303,11047
0.063307,0.084108,7.7977,11.618,8311.7,10790
0.063445,0.086406,7.8204,11.994,8333,11045
0.063047,0.084321,7.7676,11.78,8293.6,10882
0.063025,0.083575,7.7512,11.819,8254.1,10865
0.063436,0.08456,7.8203,11.874,8326.8,10988
0.063207,0.084205,7.7893,11.687,8316.4,10855
0.063152,0.083396,7.7543,11.608,8276,10781
0.063543,0.085761,7.8107,12.06,8341,11010
0.063339,0.083009,7.7894,11.622,8299,10694
0.063468,0.086085,7.798,12.007,8313.2,11134
0.063662,0.083358,7.8163,11.543,8336.8,10774
0.063281,0.084636,7.8113,11.883,8307.6,10979
0.063256,0.082975,7.7982,11.574,8300.8,10816
0.063268,0.086316,7.7995,12.173,8290,11179
0.063758,0.083763,7.8642,11.666,8365.4,10796
