ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,DayType_Idx
NSLP,VICAGL,2013.6.29,2013.10.24 22:01,51093.973,47337.939,47630.531,44241.566,41789.817,39641.517,38170.559,37006.077,36276.542,36318.789,36588.748,37289.08,39281.215,40906.078,42413.663,47970.417,53691.106,58616.303,63927.792,65994.429,67453.772,67515.922,66577.874,65072.119,63514.017,62657.442,61430.708,59556.852,57561.896,56077.987,54748.822,54550.76,54816.241,57993.387,61620.293,67634.377,69237.459,68450.531,66978.401,64804.102,63532.581,62137.684,59755.173,57853.709,56211.177,54748.305,60824.914,57991.511,6
NSLP,VICAGL,2013.6.30,2013.10.25 22:01,54217.231,50681.133,51030.358,47650.23,44802.838,42117.922,40154.063,38548.005,37492.589,36990.681,36877.71,37009.706,37778.816,38412.529,38054.363,42353.703,45642.903,48719.401,50941.68,52273.323,53000.244,52429.822,51286.707,50101.333,48787.972,47997.578,48005.921,47534.867,46764.008,46817.777,47293.214,47489.673,48751.811,52040.373,57419.566,63238.102,65063.186,64791.579,63436.983,62115.677,60789.695,59258.074,56970.936,54249.843,51208.71,48766.439,53519.61,49928.45,0
NSLP,VICAGL,2013.7.1,2013.10.25 22:01,45693.379,42714.291,43059.134,40267.535,38133.863,36149.899,34631.604,33581.381,33049.993,33004.709,34649.574,37430.859,41713.433,47187.182,51864.935,60290.161,64435.964,67370.163,71021.334,72588.752,72300.482,71441.411,71192.528,70215.91,68891.527,67683.84,66089.816,65975.438,66477.873,66390.849,65794.495,65401.761,65697.253,67225.836,68038.476,69604.957,69552.469,68541.687,66312.948,64653.314,62528.012,59977.959,57372.377,53837.033,50194.528,47655.322,52563.983,49052.335,1
NSLP,VICAGL,2013.7.2,2013.10.25 22:01,44527.277,41507.647,42134.717,39640.941,37259.654,35431.043,34131.076,33252.737,32939.737,32908.432,34519.767,37423.605,42012.578,48118.263,51747.179,58980.411,62841.294,64750.279,66396.67,66177.347,65314.506,64195.235,62870.456,62120.239,61510.781,60126.531,60433.827,59406.244,59129.934,58198.83,57856.469,57409.716,57028.028,58155.745,60355.708,64522.724,65963.211,65144.895,64152.653,62855.702,61407.453,59360.781,56798.768,53737.962,50797.231,48436.001,53030.557,49583.057,2
NSLP,VICAGL,2013.7.3,2013.10.25 22:01,45249.28,42002.281,42659.015,39889.362,37587.955,35908.116,34858.614,33933.636,33785.812,33829.68,35264.647,38321.627,43544.266,48679.494,53281.017,60304.764,64685.398,66860.107,69255.899,68899.862,67722.807,66875.213,65489.678,64621.864,63996.773,62206.243,62139.416,61543.554,60890.14,60413.341,59725.673,59086.861,58930.084,60385.805,62601.931,67673.749,69275.051,68763.669,67458.722,65900.498,64529.135,62575.479,59600.206,56733.937,53003.433,50195.375,54942.602,51394.197,3
NSLP,VICAGL,2013.7.4,2013.10.25 22:01,47352.811,44149.271,44817.301,42142.555,39523.101,37776.744,36214.792,35058.92,34868.099,35013.924,36502.829,39867.641,45120.918,50470.584,54892.666,63048.216,68388.166,70646.741,73381.861,75101.19,75714.05,76092.837,76143.432,75531.392,75521.085,75587.442,75780.62,72704.924,69994.849,68088.589,67257.885,65780.624,65057.748,66513.899,67675.992,71930.291,72992.224,72387.97,70743.918,68828.325,66989.484,64776.518,61061.997,57333.832,54070.545,51002.899,55194.418,51699.859,4
NSLP,VICAGL,2013.7.5,2013.10.25 22:01,47186.987,43543.715,44286.81,41630.171,39100.091,37320.006,35832.952,35224.004,35003.447,35221.919,36539.153,39517.292,44553.777,50200.969,54496.399,62375.716,66971.832,70354.767,72903.363,72746.862,72011.87,70853.516,70355.95,70247.479,70689.352,70625.205,70183.681,69483.777,68439.617,67758.895,67494.524,65951.049,64628.759,65515.228,66145.998,69787.883,70966.999,70039.18,68107.864,66251.486,64771.416,62836.338,60282.773,57826.803,55321.139,53700.759,58921.261,55868.833,5
NSLP,VICAGL,2013.7.6,2013.10.25 22:01,51303.668,47718.331,48128.191,44741.611,41499.811,39280.883,37341.464,35972.575,35172.825,34823.275,34968.689,35518.489,36971.895,38705.572,39912.8,45490.899,50108.61,53723.922,57362.738,58251.287,58636.609,58440.219,57307.092,55958.656,55247.779,55215.932,54108.907,52912.66,52147.99,51722.086,51158.069,52348.839,53352.649,56923.667,61858.008,64795.85,65309.688,64397.876,62383.806,60775.489,59181.23,57980.204,56035.672,54217.415,52723.008,51502.658,57179.464,54526.39,6
NSLP,VICAGL,2013.7.7,2013.11.1 22:04,50882.338,47850.715,47776.691,44370.871,41440.274,39106.663,37590.956,36286.091,35505.458,35061.553,35209.221,35363.298,36072.21,36570.439,35884.575,39886.873,43178.609,45902.829,48410.626,49898.005,51155.342,51758.359,52489.882,51833.042,51990.224,52066.381,52543.263,51717.46,51144.876,50457.314,50965.405,52277.894,54501.784,57684.259,61818.55,66532.958,68472.533,68196.858,66949.06,66174.707,64987.196,63257.078,60500.015,57691.901,54397.921,52068.717,56824.456,53744.108,0
NSLP,VICAGL,2013.7.8,2013.11.1 22:04,50211.896,46902.567,47890.746,44654.038,42241.821,39952.14,38205.405,37323.934,36673.633,36847.084,38316.881,41031.688,46006.852,51201.89,56509.466,65123.878,71144.006,75348.051,78769.922,78123.486,76775.396,75009.978,73496.621,71884.532,70123.415,69428.322,69784.663,69639.905,69649.942,68879.76,68174.323,68080.095,67070.694,67862.296,69521.753,73722.139,74789.118,74369.83,73075.336,71545.919,69122.065,66700.61,63865.421,61157.301,57123.815,53930.761,58296.752,54499.191,1
NSLP,VICAGL,2013.7.9,2013.11.1 22:04,50459.792,47245.442,48081.802,45209.252,42591.182,40535.876,39325.334,38371.608,38048.551,38501.298,40328.628,43540.659,49673.719,55735.394,60939.259,68810.579,74957.34,79453.817,83062.589,82783.405,81701.961,79674.443,77373.622,75883.162,73437.206,72240.621,71673.085,69787.119,68733.254,68016.606,67430.432,66470.587,66679.146,67948.127,70788.118,75245.686,76695.234,76839.671,76098.961,74598.899,72469.227,70291.3,67156.411,63148.601,58881.249,55247.712,59336.132,55522.318,2
NSLP,VICAGL,2013.7.10,2013.11.1 22:04,51469.716,48041.569,48701.159,45835.727,43322.053,41402.281,40044.196,39143.59,38791.982,39303.001,41474.2,45093.154,50651.57,56212.254,60948.375,68981.744,75555.014,79446.801,82758.887,82633.171,80745.964,78070.374,76601.187,74756.717,72537.194,70584.253,69980.167,68514.873,67469.108,66363.62,65139.64,64302.558,64036.01,65343.171,67828.798,72308.732,74464.563,74625.22,73840.153,72015.893,70623.062,68778.7,66230.385,62832.448,58820.337,55337.175,59516.726,55682.702,3
NSLP,VICAGL,2013.7.11,2013.11.1 22:04,51685.753,48383.267,48708.096,46023.105,43735.421,41683.188,40274.245,39205.532,38695.048,39156.206,40859.482,44011.946,49733.533,55239.401,60082.461,68425.809,74185.683,78553.774,82930.252,83087.733,83016.352,82183.76,80553.219,78639.786,76140.203,73852.214,73481.817,72716.912,70545.448,68653.239,67438.077,66272.82,66493.057,68522.334,69787.03,73679.83,75411.832,75156.779,73976.938,72793.627,70882.52,68871.501,64936.523,61423.688,58104.753,54845.333,58585.143,55156.18,4
NSLP,VICAGL,2013.7.12,2013.11.1 22:04,50638.744,46883.285,47300.935,44391.169,41779.387,39845.304,38501.584,37494.235,36966.455,37216.924,39034.681,42015.029,47433.394,52954.509,57378.952,65376.712,70862.852,74358.697,77030.094,76111.368,74281.643,71793.901,69568.48,67875.476,66650.731,64881.409,63417.134,62161.418,61703.165,61359.054,60963.906,60322.092,60507.212,62018.146,64920.638,67542.49,68671.342,68003.609,66071.933,64470.63,62781.508,61206.39,58788.079,56230.785,54330.22,52404.861,57018.107,53819.389,5
NSLP,VICAGL,2013.7.13,2013.11.1 22:04,49536.812,45941.384,46026.694,42757.004,39908.721,37546.238,35832.537,34705.675,33959.458,33889.341,34377.863,35071.088,36587.686,37874.055,38702.342,44479.695,49112.089,53174.993,57932.226,59791.031,60546.118,60812.693,60721.938,59986.842,59013.955,58627.226,58496.888,58110.342,57543.862,56861.651,56799.673,57036.662,58234.497,62363.955,65510.409,65262.532,65771.31,64487.634,62605.762,60675.73,59001.313,57429.655,55135.851,53223.114,51555.588,50255.479,55846.227,53130.806,6
NSLP,VICAGL,2013.7.14,2013.11.9 18:08,49459.903,45624.486,45855.62,42572.816,39714.128,37147.35,35257.144,33680.723,32876.374,32327.984,32468.01,32423.529,32684.964,32861.059,32697.318,38459.694,40574.989,42828.869,45548.006,47308.939,49282.601,50325.969,51447.664,52261.619,52671.016,52426.464,52700.562,52173.278,50947.329,51065.678,51949.879,51744.089,52280.601,55779.577,58392.998,62229.687,64950.028,64432.232,63010.809,61429.99,60064.723,58467.21,55514.061,52259.657,49610.233,47062.843,51983.409,48640.751,0
NSLP,VICAGL,2013.7.15,2013.11.9 18:08,45089.041,41845.214,42377.26,39508.029,37132.349,35258.577,33873.153,32891.656,32364.194,32537.247,33912.205,37088.719,41978.667,47456.761,52495.076,60321.897,63435.191,64563.091,66003.182,65265.804,63993.984,62950.252,61976.973,61195.241,60979.807,59628.444,59082.944,58694.321,58230.102,58084.087,57940.657,58077.289,58196.427,59314.16,60410.405,62598.602,64722.121,64321.782,62598.702,60699.94,58878.415,56710.187,53934.614,50732.639,47047.296,44627.275,49678.741,46478.06,1
NSLP,VICAGL,2013.7.16,2013.11.9 18:08,42591.98,39389.692,40194.468,37568.761,35322.171,33696.119,32332.095,31616.295,31140.282,31463.709,33353.234,36751.939,41835.506,47953.635,52782.977,61000.119,62354.614,63204.824,65351.458,65173.51,64095.28,62789.913,62121.973,61135.817,61358.424,61480.127,62013.631,61876.836,61329.059,60088.437,59087.53,57972.922,58004.751,60543.074,64397.022,66263.267,66603.671,65550.819,63956.259,62131.695,60183.136,57764.203,54338.431,50860.529,47714.16,45194.561,50079.374,46854.47,2
NSLP,VICAGL,2013.7.17,2013.11.9 18:08,42868.662,39741.089,40808.326,38291.803,36040.431,34453.921,33259.917,32634.654,32268.484,32521.616,34602.19,37633.102,42623.708,48299.19,52930.757,61365.532,64528.842,64193.482,66468.223,66440.316,65418.755,65752.999,65504.613,65475.05,63771.168,62347.154,61586.332,60606.07,59494.31,58293.295,57021.182,56351.384,56240.151,57981.906,60807.596,63554.15,65294.031,64844.416,63384.27,61637.484,59699.976,57714.721,54893.346,51853.43,48570.042,45688.204,50261.56,46990.671,3
NSLP,VICAGL,2013.7.18,2013.11.9 18:08,42854.42,39660.53,40547.076,37728.929,35343.685,33216.294,31630.765,30843.758,30455.623,30671.387,32343.295,35267.755,39619.592,44285.907,48533.661,55187.046,56777.703,57158.531,59213.814,59238.623,58736.742,58832.766,57962.823,57562.188,56636.676,55893.455,55666.943,54536.24,54429.151,54610.899,56163.272,62002.262,63670.711,60542.474,58793.126,60503.198,62387.659,61708.891,60363.403,58584.478,56864.693,54690.487,50980.784,48105.03,45421.312,43306.52,48372.901,45172.825,4
NSLP,VICAGL,2013.7.19,2013.11.9 18:08,40837.639,37828.133,38927.331,36139.128,33868.935,32186.056,30834.984,29989.059,29538.429,29978.902,31489.973,34603.406,39096.188,43820.429,48347.4,55623.091,57289.052,58175.4,60485.916,59858.839,60236.163,59428.83,59414.452,59237.141,59113.858,58033.566,57415.224,56530.386,55520.12,54696.322,53858.024,52957.755,54038.835,55867.12,60415.854,61965.197,62758.88,62064.227,60616.808,58891.425,57103.036,55359.805,53208.062,50769.581,49130.099,47774.428,53230.053,50108.099,5
NSLP,VICAGL,2013.7.20,2013.11.9 18:08,46075.062,42510.591,43220.863,40132.044,37582.665,35679.153,34231.148,33350.845,32993.977,32895.39,33274.048,33954.123,35311.117,37036.085,38143.672,44425.978,48314.932,52553.196,57667.496,59797.566,61097.624,62410.39,64861.85,67239.516,67090.001,66181.045,65853.879,65437.905,65309.019,65010.924,64880.015,64810.021,64378.248,66271.772,68165.861,68767.894,70161.031,69190.532,66988.345,64983.441,63456.754,61964.455,59891.763,58077.816,56198.178,54677.546,60134.379,57355.333,6
NSLP,VICAGL,2013.7.21,2013.11.14 22:03,53858.355,50394.851,50723.751,47367.008,44095.536,41782.916,39945.59,38397.106,37592.142,37183.297,37310.914,37716.067,38154.809,38397.086,37632.412,42640.955,45536.668,48823.306,51749.717,53410.25,54750.654,54767.163,54741.837,54107.627,53266.672,52893.319,53039.022,52283.267,52087.452,52586.992,53381.963,54404.034,55718.973,58860.777,63682.892,68910.117,73450.341,73615.93,72315.308,71051.844,69290.816,67414.367,64690.758,61048.741,56611.158,53085.131,57140.071,53739.723,0
NSLP,VICAGL,2013.7.22,2013.11.14 22:03,50441.475,47137.666,47865.809,45039.048,42584.835,40269.954,38800.139,37786.457,37280.719,37396.39,39127.144,41997.834,47382.143,54175.522,60230.225,68736.713,72135.553,74370.33,77396.137,77976.757,77124.993,76497.992,76034.96,75771.087,75480.242,74574.906,74293.507,73792.561,72721.594,70980.944,68759.165,68024.618,68549.674,69362.463,70925.531,73584.614,76726.14,76350.211,74604.067,72620.009,69949.969,67151.502,63569.155,59188.8,54502.558,51141.236,55069.543,51687.005,1
NSLP,VICAGL,2013.7.23,2013.11.14 22:03,47781.446,44457.402,45224.984,42614.267,40408.736,38420.09,36778.677,35987.678,35425.74,35735.278,37548.056,40884.778,46034.584,52040.11,59447.588,69052.002,72054.708,73085.85,75468.276,76330.32,76635.854,76616.521,75925.429,75488.331,75017.89,75399.941,75884.194,75205.45,74508.693,73501.242,72630.363,71346.691,71601.111,73170.493,75079.419,75584.126,76321.54,75876.99,73914.76,71787.328,69009.78,66535.181,62916.621,58433.263,53937.587,50705.963,54889.408,51426.926,2
NSLP,VICAGL,2013.7.24,2013.11.14 22:03,47262.229,43985.311,44587.099,41860.841,39347.775,37477.417,36226.294,34986.893,34505.89,34787.832,36550.777,39530.078,44769.828,51176.298,57387.62,66136.658,68839.004,69974.033,72710.768,73036.55,72494.025,71292.724,70648.922,70543.538,70048.34,68879.993,68412.559,67366.411,67333.236,66484.835,65505.757,65491.399,66290.584,67424.455,69977.997,70148.262,71688.663,71209.799,69574.065,67742.839,65139.507,63230.638,59694.182,56404.879,52409.916,49325.11,53684.589,50368.387,3
NSLP,VICAGL,2013.7.25,2013.11.14 22:03,46635.731,43506.065,44617.697,42309.003,40090.127,38349.57,37123.189,36426.661,36173.673,36575.166,38439.784,41786.627,48474.215,54878.875,59970.363,68876.999,72593.08,74862.901,77738.655,77737.099,77945.487,75643.853,74384.264,73672.272,72937.572,71901.709,71649.311,70037.576,69279.647,68775.697,68534.668,69000.592,70233.573,71466.729,73769.026,76060.172,78564.804,77722.327,76506.288,74530.715,72088.992,69735.148,65698.156,61434.449,57005.148,53621.013,57512.287,53767.404,4
NSLP,VICAGL,2013.7.26,2013.11.14 22:03,49652.149,46176.272,46970.971,43724.866,41265.033,39409.624,37683.633,36635.301,36100.2,36475.563,38047.2,41313.705,47011.126,51764.208,57893.982,68155.118,71853.541,72996.729,76354.897,76859.394,76126.994,74809.462,72584.759,70198.516,68745.025,66704.354,64891.464,62832.319,61178.424,59650.33,58422.647,57451.632,57038.893,58250.606,60639.297,63401.685,67207.738,66987.505,65867.463,64218.921,62999.59,61047.799,58694.852,56273.509,53822.699,51774.956,56354.834,53082.031,5
NSLP,VICAGL,2013.7.27,2013.11.14 22:03,49063.787,45559.232,45849.41,42496.832,39938.502,38187.602,36683.578,35438.03,34911.825,34744.51,35400.942,35981.926,37650.892,39244.312,40014.211,45526.762,49592.98,53166.788,56926.916,57049.304,56782.165,56073.107,55154.772,54079.1,52771.086,52768.878,53449.655,54053.998,53851.976,53403.825,53267.548,53817.167,54681.282,57922.741,63199.648,63179.143,64493.728,63595.319,62006.534,59880.914,58283.876,56520.79,54709.766,52761.105,50687.689,49195.167,54620.236,52100.424,6
NSLP,VICAGL,2013.7.28,2013.11.21 22:01,48637.37,45252.599,45771.779,42706.986,39856.379,37589.832,35665.856,34464.999,33704.698,33068.57,33146.742,33329.646,33617.324,33764.157,34446.956,38295.51,40284.674,43003.98,45573.565,47798.457,49944.205,50215.858,50097.094,49865.315,50053.657,49808.664,48826.64,47827.547,46115.599,45115.093,46420.24,47887.633,51492.349,56227.567,56627.968,61332.655,63917.453,63702.801,62090.78,60476.903,58337.14,56329.188,54419.134,51080.333,47931.532,45867.811,50152.239,46873.585,0
NSLP,VICAGL,2013.7.29,2013.11.21 22:01,43079.759,40368.892,41076.154,38324.093,36085.259,34305.405,32805.063,31644.114,31239.243,31505.012,33106.695,36076.883,41116.098,47106.718,52299.307,59533.383,61373.93,61521.242,63253.246,63190.477,62139.162,60936.518,60242.128,59127.049,57585.33,56902.122,56918.282,55594.705,54635.617,54068.655,52939.539,52088.213,52149.449,52636.211,54367.638,56250.517,61219.527,61703.777,60968.123,59216.073,57417.82,55310.526,52991.482,50001.457,46668.813,43974.233,48498.994,45203.055,1
NSLP,VICAGL,2013.7.30,2013.11.21 22:01,41260.606,38314.69,39398.601,36801.281,34672.15,32837.548,31766.069,31077.767,30786.425,31042.523,33198.783,36261.301,40949.138,46985.914,52899.72,60441.385,62638.425,63661.218,65279.637,64816.265,63400.69,62402.589,61272.287,61371.101,61722.34,61109.456,60873.047,59854.532,58997.651,58293.251,57242.061,56497.185,56083.831,57385.876,60213.096,61936.884,67005.001,67800.767,66895.412,65316.376,63780.737,61777.627,58694.621,55383.601,51531.383,48286.641,52338.777,49430.388,2
NSLP,VICAGL,2013.7.31,2013.11.21 22:01,45682.736,42601.416,43758.069,41177.719,38912.449,37122.915,35827.94,34767.404,34524.376,35091.532,37128.752,40174.696,46119.65,53348.973,59963.717,67194.153,69716.797,71153.325,73489.686,72141.336,70526.567,69450.24,67113.002,65123.303,63989.119,62028.868,61885.365,61132.893,60498.168,60131.184,59540.963,59352.87,59213.364,60682.375,64118.879,65766.214,69111.109,69445.909,68282.447,66231.49,63678.656,61413.207,58540.602,55278.405,51524.533,48308.641,52224.101,48984.795,3
NSLP,VICAGL,2013.8.1,2013.11.21 22:01,45618.111,42467.197,43422.132,40832.531,38561.817,36453.524,35194.7,34248.161,33981.173,34489.875,36444.361,40059.747,45416.624,51896.522,58105.821,65127.32,68273.965,68517.826,70112.937,69775.369,68331.116,66419.56,64958.12,64665.96,64560.358,63847.079,63848.685,62593.777,61167.592,60604.871,60003.726,59312.693,59310.979,60165.662,62296.291,64954.994,70198.614,70840.782,70139.425,68617.602,66940.422,64888.571,61350.942,57687.038,53741.075,50281.687,54561.06,51390.891,4
NSLP,VICAGL,2013.8.2,2013.11.21 22:01,47529.608,44180.299,44900.602,42358.986,40080.944,38103.865,36832.014,35683.803,35082.184,35411.92,37193.905,40414.233,46486.957,52903.814,58131.284,64994.162,67821.961,68706.416,70837.458,71647.635,70820.577,70463.59,70479.808,72785.669,73978.737,75176.374,75063.334,74287.328,73674.396,69290.44,65306.336,62880.804,62822.919,67017.134,68550.347,69127.457,71778.08,71278.346,69695.597,68158.34,65942.83,64138.749,61353.692,58828.152,56080.444,53720.154,58385.691,55125.497,5
NSLP,VICAGL,2013.8.3,2013.11.21 22:01,50519.066,47056.396,47295.488,44089.127,41289.215,39063.498,37660.617,36540.244,35863.571,35738.385,35960.292,36470.976,38070.677,39661.013,41584.785,46455.538,51485.563,55312.656,60467.938,61978.786,62040.642,62056.15,60874.001,60659.283,60712.901,61341.036,61582.979,61185.402,60052.532,58896.76,58872.821,60150.315,61978.571,66895.106,70697.472,67922.349,67653.259,66240.977,64233.949,62408.2,60485.291,59028.332,57211.652,54994.71,53277.585,51373.077,57158.31,54855.576,6
NSLP,VICAGL,2013.8.4,2013.11.28 22:03,51534.114,48060.081,47796.229,44649.109,41789.301,39727.51,37788.961,36266.115,35274.054,34741.336,34808.409,35064.441,35241.952,35621.179,35795.887,39271.081,42172.701,44686.164,46574.512,48318.928,49742.027,49923.127,50560.036,50186.25,48808.339,48673.316,49228.626,49379.653,49746.393,49789.696,50122.969,51331.653,53633.819,57531.007,61126.797,63305.622,65908.222,66155.248,64475.257,63307.138,61961.198,60077.418,57582.8,54224.218,50522.436,47710.142,51938.447,49014.407,0
NSLP,VICAGL,2013.8.5,2013.11.28 22:03,45550.008,42328.21,42998.434,40228.595,37802.956,36018.718,34426.719,33140.802,32698.319,32764.296,34225.649,37401.627,42045.754,48318.718,54845.468,60698.664,63727.575,64585.972,68467.097,68817.506,66986.443,65012.055,65545.306,66674.535,67273.011,67453.786,66567.121,66621.276,67126.028,65744.848,64189.308,63927.031,64083.713,64814.05,64966.439,65334.739,68819.139,68762.058,67405.359,65266.996,63105.838,60644.284,57847.026,54361.342,50674.888,47361.188,51394.85,48281.46,1
NSLP,VICAGL,2013.8.6,2013.11.28 22:03,44428.801,41119.817,41785.229,39137.358,36853.618,34994.104,33805.937,32566.395,32115.072,32597.237,34290.045,37350.047,43020.983,49268.229,55438.19,61186.434,63198.839,63631.186,65880.105,66801.303,66642.196,65567.085,64585.443,63471.404,63224.892,62092.794,62957.5,62187.127,60580.942,59476.508,58541.882,57873.519,58989.654,61431.947,64563.268,65694.446,68148.58,68093.58,67240.575,65164.434,62771.835,60943.898,57569.014,54021.262,50164.161,47034.847,51500.314,48261.833,2
NSLP,VICAGL,2013.8.7,2013.11.28 22:03,44426.812,41712.027,42864.881,40278.924,38069.212,36491.539,35092.791,34166.193,33840.902,34202.978,36180.838,39324.494,44830.274,50963.179,57618.429,63766.218,66172.458,67363.048,69154.967,68923.693,68951.986,68925.13,67839.223,67850.273,67296.641,66626.438,66193.821,65659.082,65122.197,63784.366,64304.366,65962.867,68730.885,71909.351,74709.111,74971.755,74371.951,73763.568,72088.026,70086.505,67606.501,65535.01,61930.257,58369.551,54172.766,50642.86,54905.099,51346.182,3
NSLP,VICAGL,2013.8.8,2013.11.28 22:03,47308.029,44537.232,45124.545,42248.173,39757.321,38143.759,36589.348,35554.193,34974.978,35239.819,36701.63,40480.01,46180.021,52541.591,59499.987,65707.545,67780.449,68407.845,70421.257,70604.069,69263.538,67113.014,67373.372,66392.828,64617.304,63460.757,63429.273,62340.633,61326.845,60099.713,59102.425,58338.568,58009.157,58611.246,59967.846,63507.842,69287.663,69953.399,69458.269,67716.104,65995.452,64217.244,60721.221,56681.141,53024.801,49693.124,53908.392,50652.236,4
NSLP,VICAGL,2013.8.9,2013.11.28 22:03,46764.211,43352.079,43819.41,41061.645,38697.032,36887.047,35446.381,34481.158,34078.363,34606.929,36090.581,39534.513,44857.263,51185.864,60316.533,68333.73,73667.131,76214.436,79424.138,80165.108,80502.568,80851.751,81315.185,80866.091,80614.379,80191.415,80068.296,79593.613,78685.48,77282.075,75596.062,73984.35,73492.533,72591.534,71761.304,72140.284,72954.174,72211.166,70158.421,67739.05,65415.215,63328.411,60260.664,57438.666,54571.657,52292.232,57061.205,54006.894,5
NSLP,VICAGL,2013.8.10,2013.11.28 22:03,49847.67,46144.817,46344.508,43306.373,40291.681,38240.784,36451.386,35070.072,34225.426,33770.969,34063.418,34544.583,36088.017,37899.374,40201.904,43880.841,47825.801,51086.052,53911.174,54360.636,54172.14,53057.813,51725.937,50482.565,48656.615,48004.806,47005.918,45778.191,44771.579,43889.819,43428.63,43392.266,44083.072,45701.117,48214.799,51163.863,56646.66,57892.362,56512.718,55111.708,54050.638,53366.904,51911.944,50001.178,48627.321,47317.565,53004.105,50777.464,6
NSLP,VICAGL,2013.8.11,2013.12.12 22:04,47577.85,44215.485,44551.201,41668.681,39193.211,37030.286,35530.8,34298.418,33495.739,33066.246,32997.643,33232.556,33968.338,34432.838,35410.25,38365.914,40934.386,43829.245,46353.136,47649.208,47976.454,47534.077,46538.554,45523.782,44595.625,43991.514,43044.009,41965.535,41205.078,40922.37,40799.308,41214.591,42406.605,44739.633,48554.29,52725.128,59750.515,61106.363,59929.023,59085.484,57947.671,56238.511,54068.666,50788.124,47896.636,45173.907,49330.099,46458.253,0
NSLP,VICAGL,2013.8.12,2013.12.12 22:04,43393.762,40743.924,41369.857,38666.585,36400.706,34330.934,32768.823,31902.594,31447.773,31516.794,32673.921,35215.116,41144.11,47265.383,53164.583,56749.455,59138.418,60646.628,62827.011,66158.066,67447.496,66229.277,67561.264,66864.907,65998.393,66723.886,67405.761,65586.333,65238.855,63467.425,61916.01,60887.134,60253.946,61802.049,62682.324,64394.123,69200.846,70649.097,69635.041,67303.244,64801.216,63244.477,60499.98,56109.896,51789.652,48655.859,53160.981,49930.491,1
NSLP,VICAGL,2013.8.13,2013.12.12 22:04,45436.477,42985.181,43848.119,41031.529,38756.792,36763.883,35402.014,34215.646,33754.984,33947.358,35710.096,38676.74,44232.665,50419.475,57088.375,61986.01,64104.046,64860.408,66824.09,66634.346,65066.081,64050.911,63521.708,62216.033,61531.407,60786.519,60496.532,59722.466,59057.388,58231.712,57033.978,56009.537,55707.503,55900.967,56834.208,59671.158,65695.917,67069.951,66625.511,64677.882,62062.123,59991.286,57318.479,53820.603,49519.027,46200.193,50530.316,47353.226,2
NSLP,VICAGL,2013.8.14,2013.12.12 22:04,43521.709,40185.249,41088.962,38448.237,36294.441,34394.56,32935.593,32286.746,31976.178,32259.468,33819.411,37032.406,42760.271,48629.717,53902.243,58414.842,61599.275,64069.055,68004.814,69013.685,69045.58,69839.795,69104.596,68531.539,68420.367,67724.771,67934.186,68259.38,67607.073,68891.528,68625.711,64796.698,65989.986,65476.341,66909.941,69509.81,72027.226,72485.332,71739.442,69438.872,67381.419,65155.426,61772.082,57798.476,53316.282,49757.02,54071.567,50816.699,3
NSLP,VICAGL,2013.8.15,2013.12.12 22:04,46758.081,43987.345,44661.415,41792.399,39538.345,37579.908,36205.8,35215.075,34876.954,35095.929,36326.909,39717.476,45840.641,52228.133,58555.304,63762.909,65860.259,66491.47,68246.323,66801.602,65283.85,64135.994,62647.331,61414.438,60390.411,58803.504,58926.207,58042.84,57489.624,57176.599,56550.295,56244.369,56483.211,56679.651,57414.126,60372.988,64430.654,65758.707,65349.398,64335.574,62486.906,60734.128,57550.949,53894.626,50316.74,46968.068,51491.705,48179.994,4
NSLP,VICAGL,2013.8.16,2013.12.12 22:04,43870.18,41083.021,41752.149,39045.343,36944.864,35192.116,34095.624,33266.452,32780.391,33018.785,34832.971,38109.682,43512.824,48302.585,54973.824,59778.523,63620.196,65441.693,67844.899,67261.702,65677.652,63988.947,62654.066,62244.072,61101.239,59486.099,58418.498,57090.277,55769.461,54545.775,53317.92,51763.541,52103.671,53387.565,54776.116,58027.929,61341.836,61810.16,60797.133,59300.111,56951.221,55797.486,53836.096,51701.4,49634.908,47750.998,52818.426,49918.091,5
NSLP,VICAGL,2013.8.17,2013.12.12 22:04,45614.249,42196.986,42104.077,39348.017,36826.408,34599.179,33395.909,32194.585,31841.694,31709.444,32299.01,32887.673,34471.047,35309.129,38609.703,41444.419,46043.031,49287.653,52172.347,52674.704,52942.297,53253.744,52352.822,50868.697,49385.311,48294.502,47534.24,46898.312,47256.01,47989.639,48440.648,48299.25,49820.281,51756.11,53061.355,56865.073,59890.459,60274.451,58795.766,57346.91,55960.525,54363.26,52286.03,50199.593,48376.052,46765.023,52671.312,50424.587,6
