Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),DayTyep_Idx,,,,interpolation rule: follow previous data
IDCJAC0016,66006,2015,12,10,20.9,4,,,,
IDCJAC0016,66006,2015,12,11,29.3,5,,,,
IDCJAC0016,66006,2015,12,12,23.1,6,,,,
IDCJAC0016,66006,2015,12,13,21.5,0,,,,
IDCJAC0016,66006,2015,12,14,32.5,1,,,,
IDCJAC0016,66006,2015,12,15,22.8,2,,,,
IDCJAC0016,66006,2015,12,16,5.9,3,,,,
IDCJAC0016,66006,2015,12,17,28.3,4,,,,
IDCJAC0016,66006,2015,12,18,32.2,5,,,,
IDCJAC0016,66006,2015,12,19,32.2,6,,,,
IDCJAC0016,66006,2015,12,20,32.2,0,,,,
IDCJAC0016,66006,2015,12,21,11.6,1,,,,
IDCJAC0016,66006,2015,12,22,2.6,2,,,,
IDCJAC0016,66006,2015,12,23,14.2,3,,,,
IDCJAC0016,66006,2015,12,24,29.4,4,,,,
IDCJAC0016,66006,2015,12,25,24.4,5,,,,
IDCJAC0016,66006,2015,12,26,19.2,6,,,,
IDCJAC0016,66006,2015,12,27,19,0,,,,
IDCJAC0016,66006,2015,12,28,20.6,1,,,,
IDCJAC0016,66006,2015,12,29,30.3,2,,,,
IDCJAC0016,66006,2015,12,30,33.2,3,,,,
IDCJAC0016,66006,2015,12,31,29.9,4,,,,
