Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality,DayTyep_Idx
IDCJAC0011,66062,2015,1,16,21.2,1,Y,5
IDCJAC0011,66062,2015,1,17,20.7,1,Y,6
IDCJAC0011,66062,2015,1,18,20.7,1,Y,0
IDCJAC0011,66062,2015,1,19,20.9,1,Y,1
IDCJAC0011,66062,2015,1,20,18.1,1,Y,2
IDCJAC0011,66062,2015,1,21,19.7,1,Y,3
IDCJAC0011,66062,2015,1,22,22.5,1,Y,4
IDCJAC0011,66062,2015,1,23,22.4,1,Y,5
IDCJAC0011,66062,2015,1,24,22.7,1,Y,6
IDCJAC0011,66062,2015,1,25,21.6,1,Y,0
IDCJAC0011,66062,2015,1,26,20.2,1,Y,1
IDCJAC0011,66062,2015,1,27,18.9,1,Y,2
IDCJAC0011,66062,2015,1,28,17.3,1,Y,3
IDCJAC0011,66062,2015,1,29,14.6,1,Y,4
IDCJAC0011,66062,2015,1,30,15.2,1,Y,5
IDCJAC0011,66062,2015,1,31,17,1,Y,6
IDCJAC0011,66062,2015,2,1,19.3,1,Y,0
IDCJAC0011,66062,2015,2,2,18,1,Y,1
IDCJAC0011,66062,2015,2,3,18.5,1,Y,2
IDCJAC0011,66062,2015,2,4,17.3,1,Y,3
IDCJAC0011,66062,2015,2,5,18.6,1,Y,4
IDCJAC0011,66062,2015,2,6,17.6,1,Y,5
IDCJAC0011,66062,2015,2,7,18.8,1,Y,6
IDCJAC0011,66062,2015,2,8,18.9,1,Y,0
IDCJAC0011,66062,2015,2,9,22.7,1,Y,1
IDCJAC0011,66062,2015,2,10,21.5,1,Y,2
IDCJAC0011,66062,2015,2,11,22.8,1,Y,3
IDCJAC0011,66062,2015,2,12,21,1,Y,4
IDCJAC0011,66062,2015,2,13,20.4,1,Y,5
IDCJAC0011,66062,2015,2,14,20.4,1,Y,6
IDCJAC0011,66062,2015,2,15,20.3,1,Y,0
IDCJAC0011,66062,2015,2,16,22.1,1,Y,1
IDCJAC0011,66062,2015,2,17,21.9,1,Y,2
IDCJAC0011,66062,2015,2,18,22.2,1,Y,3
IDCJAC0011,66062,2015,2,19,22.2,1,Y,4
IDCJAC0011,66062,2015,2,20,21.7,1,Y,5
IDCJAC0011,66062,2015,2,21,20.5,1,Y,6
IDCJAC0011,66062,2015,2,22,20.7,1,Y,0
IDCJAC0011,66062,2015,2,23,22.4,1,Y,1
IDCJAC0011,66062,2015,2,24,22.2,1,Y,2
IDCJAC0011,66062,2015,2,25,20.1,1,Y,3
IDCJAC0011,66062,2015,2,26,19.9,1,Y,4
IDCJAC0011,66062,2015,2,27,20,1,Y,5
IDCJAC0011,66062,2015,2,28,20.1,1,Y,6
IDCJAC0011,66062,2015,3,1,22,1,Y,0
IDCJAC0011,66062,2015,3,2,18.2,1,Y,1
IDCJAC0011,66062,2015,3,3,16.8,1,Y,2
IDCJAC0011,66062,2015,3,4,21.5,1,Y,3
IDCJAC0011,66062,2015,3,5,20.4,1,Y,4
IDCJAC0011,66062,2015,3,6,16.2,1,Y,5
IDCJAC0011,66062,2015,3,7,19.3,1,Y,6
IDCJAC0011,66062,2015,3,8,19.6,1,Y,0
IDCJAC0011,66062,2015,3,9,20.3,1,Y,1
IDCJAC0011,66062,2015,3,10,21.1,1,Y,2
IDCJAC0011,66062,2015,3,11,21.3,1,Y,3
IDCJAC0011,66062,2015,3,12,20,1,Y,4
IDCJAC0011,66062,2015,3,13,20.1,1,Y,5
IDCJAC0011,66062,2015,3,14,15.8,1,Y,6
IDCJAC0011,66062,2015,3,15,17.7,1,Y,0
IDCJAC0011,66062,2015,3,16,16.3,1,Y,1
IDCJAC0011,66062,2015,3,17,15.3,1,Y,2
IDCJAC0011,66062,2015,3,18,19.7,1,Y,3
IDCJAC0011,66062,2015,3,19,19.6,1,Y,4
IDCJAC0011,66062,2015,3,20,20,1,Y,5
IDCJAC0011,66062,2015,3,21,18.3,1,Y,6
IDCJAC0011,66062,2015,3,22,18.6,1,Y,0
IDCJAC0011,66062,2015,3,23,18.4,1,Y,1
IDCJAC0011,66062,2015,3,24,20.6,1,Y,2
IDCJAC0011,66062,2015,3,25,15,1,Y,3
IDCJAC0011,66062,2015,3,26,16.9,1,Y,4
IDCJAC0011,66062,2015,3,27,14.7,1,Y,5
IDCJAC0011,66062,2015,3,28,14.7,1,Y,6
IDCJAC0011,66062,2015,3,29,15.2,1,Y,0
IDCJAC0011,66062,2015,3,30,17.3,1,Y,1
IDCJAC0011,66062,2015,3,31,17.3,1,Y,2
IDCJAC0011,66062,2015,4,1,17.8,1,Y,3
IDCJAC0011,66062,2015,4,2,18.5,1,Y,4
IDCJAC0011,66062,2015,4,3,17.9,1,Y,5
IDCJAC0011,66062,2015,4,4,17.7,1,Y,6
IDCJAC0011,66062,2015,4,5,15.5,1,Y,0
IDCJAC0011,66062,2015,4,6,15.8,1,Y,1
IDCJAC0011,66062,2015,4,7,15.1,1,Y,2
IDCJAC0011,66062,2015,4,8,14.2,1,Y,3
IDCJAC0011,66062,2015,4,9,15.3,1,Y,4
IDCJAC0011,66062,2015,4,10,14.7,1,Y,5
IDCJAC0011,66062,2015,4,11,15.6,1,Y,6
IDCJAC0011,66062,2015,4,12,14.8,1,Y,0
IDCJAC0011,66062,2015,4,13,14.8,1,Y,1
IDCJAC0011,66062,2015,4,14,14.5,1,Y,2
IDCJAC0011,66062,2015,4,15,15,1,Y,3
IDCJAC0011,66062,2015,4,16,17.7,1,Y,4
IDCJAC0011,66062,2015,4,17,19.9,1,Y,5
IDCJAC0011,66062,2015,4,18,19.7,1,Y,6
IDCJAC0011,66062,2015,4,19,18,1,Y,0
IDCJAC0011,66062,2015,4,20,13.6,1,Y,1
IDCJAC0011,66062,2015,4,21,14.5,1,Y,2
IDCJAC0011,66062,2015,4,22,14.1,1,Y,3
IDCJAC0011,66062,2015,4,23,14.3,1,Y,4
IDCJAC0011,66062,2015,4,24,15,1,Y,5
IDCJAC0011,66062,2015,4,25,14.4,1,Y,6
IDCJAC0011,66062,2015,4,26,12.7,1,Y,0
IDCJAC0011,66062,2015,4,27,12.5,1,Y,1
IDCJAC0011,66062,2015,4,28,10.3,1,Y,2
IDCJAC0011,66062,2015,4,29,10.6,1,Y,3
IDCJAC0011,66062,2015,4,30,14,1,Y,4
IDCJAC0011,66062,2015,5,1,14.1,1,Y,5
IDCJAC0011,66062,2015,5,2,16.6,1,Y,6
IDCJAC0011,66062,2015,5,3,18.9,1,Y,0
IDCJAC0011,66062,2015,5,4,17.3,1,Y,1
IDCJAC0011,66062,2015,5,5,14.7,1,Y,2
IDCJAC0011,66062,2015,5,6,13.4,1,Y,3
IDCJAC0011,66062,2015,5,7,11.5,1,Y,4
IDCJAC0011,66062,2015,5,8,11.1,1,Y,5
IDCJAC0011,66062,2015,5,9,11.4,1,Y,6
IDCJAC0011,66062,2015,5,10,11.3,1,Y,0
IDCJAC0011,66062,2015,5,11,15.4,1,Y,1
IDCJAC0011,66062,2015,5,12,12.2,1,Y,2
IDCJAC0011,66062,2015,5,13,13.2,1,Y,3
IDCJAC0011,66062,2015,5,14,7.9,1,Y,4
IDCJAC0011,66062,2015,5,15,10.2,1,Y,5
IDCJAC0011,66062,2015,5,16,13,1,Y,6
IDCJAC0011,66062,2015,5,17,11.1,1,Y,0
IDCJAC0011,66062,2015,5,18,11.5,1,Y,1
IDCJAC0011,66062,2015,5,19,13.8,1,Y,2
IDCJAC0011,66062,2015,5,20,16.2,1,Y,3
IDCJAC0011,66062,2015,5,21,14.5,1,Y,4
IDCJAC0011,66062,2015,5,22,13,1,Y,5
IDCJAC0011,66062,2015,5,23,10.2,1,Y,6
IDCJAC0011,66062,2015,5,24,8.3,1,Y,0
IDCJAC0011,66062,2015,5,25,9.4,1,Y,1
IDCJAC0011,66062,2015,5,26,8.5,1,Y,2
IDCJAC0011,66062,2015,5,27,10.4,1,Y,3
IDCJAC0011,66062,2015,5,28,11.7,1,Y,4
IDCJAC0011,66062,2015,5,29,13.6,1,Y,5
IDCJAC0011,66062,2015,5,30,11.1,1,Y,6
IDCJAC0011,66062,2015,5,31,11.5,1,Y,0
IDCJAC0011,66062,2015,6,1,10.1,1,Y,1
IDCJAC0011,66062,2015,6,2,6.1,1,Y,2
IDCJAC0011,66062,2015,6,3,6.1,1,Y,3
IDCJAC0011,66062,2015,6,4,7.4,1,Y,4
IDCJAC0011,66062,2015,6,5,8.9,1,Y,5
IDCJAC0011,66062,2015,6,6,10.1,1,Y,6
IDCJAC0011,66062,2015,6,7,9.3,1,Y,0
IDCJAC0011,66062,2015,6,8,10.8,1,Y,1
IDCJAC0011,66062,2015,6,9,13.6,1,Y,2
IDCJAC0011,66062,2015,6,10,12.8,1,Y,3
IDCJAC0011,66062,2015,6,11,11.7,1,Y,4
IDCJAC0011,66062,2015,6,12,12.6,1,Y,5
IDCJAC0011,66062,2015,6,13,13.1,1,Y,6
IDCJAC0011,66062,2015,6,14,9.5,1,Y,0
IDCJAC0011,66062,2015,6,15,10.9,1,Y,1
IDCJAC0011,66062,2015,6,16,12.9,1,Y,2
IDCJAC0011,66062,2015,6,17,14.7,1,Y,3
IDCJAC0011,66062,2015,6,18,11.4,1,Y,4
IDCJAC0011,66062,2015,6,19,9.6,1,Y,5
IDCJAC0011,66062,2015,6,20,8.3,1,Y,6
IDCJAC0011,66062,2015,6,21,8.5,1,Y,0
IDCJAC0011,66062,2015,6,22,8,1,Y,1
IDCJAC0011,66062,2015,6,23,8,1,Y,2
IDCJAC0011,66062,2015,6,24,10.2,1,Y,3
IDCJAC0011,66062,2015,6,25,12.7,1,Y,4
IDCJAC0011,66062,2015,6,26,10.1,1,Y,5
IDCJAC0011,66062,2015,6,27,8.3,1,Y,6
IDCJAC0011,66062,2015,6,28,7.4,1,Y,0
IDCJAC0011,66062,2015,6,29,9.3,1,Y,1
IDCJAC0011,66062,2015,6,30,9,1,Y,2
IDCJAC0011,66062,2015,7,1,10.7,1,Y,3
IDCJAC0011,66062,2015,7,2,7,1,Y,4
IDCJAC0011,66062,2015,7,3,6.2,1,Y,5
IDCJAC0011,66062,2015,7,4,5.8,1,Y,6
IDCJAC0011,66062,2015,7,5,6,1,Y,0
IDCJAC0011,66062,2015,7,6,6,1,Y,1
IDCJAC0011,66062,2015,7,7,7.8,1,Y,2
IDCJAC0011,66062,2015,7,8,7.9,1,Y,3
IDCJAC0011,66062,2015,7,9,6.6,1,Y,4
IDCJAC0011,66062,2015,7,10,7.3,1,Y,5
IDCJAC0011,66062,2015,7,11,6.6,1,Y,6
IDCJAC0011,66062,2015,7,12,7.1,1,Y,0
IDCJAC0011,66062,2015,7,13,8.1,1,Y,1
IDCJAC0011,66062,2015,7,14,8.6,1,Y,2
IDCJAC0011,66062,2015,7,15,6.2,1,Y,3
IDCJAC0011,66062,2015,7,16,8.3,1,Y,4
IDCJAC0011,66062,2015,7,17,6.2,1,Y,5
IDCJAC0011,66062,2015,7,18,6.6,1,Y,6
IDCJAC0011,66062,2015,7,19,7.8,1,Y,0
IDCJAC0011,66062,2015,7,20,7.8,1,Y,1
IDCJAC0011,66062,2015,7,21,8.2,1,Y,2
IDCJAC0011,66062,2015,7,22,9.9,1,Y,3
IDCJAC0011,66062,2015,7,23,11.2,1,Y,4
IDCJAC0011,66062,2015,7,24,11.6,1,Y,5
IDCJAC0011,66062,2015,7,25,10.8,1,Y,6
IDCJAC0011,66062,2015,7,26,11,1,Y,0
IDCJAC0011,66062,2015,7,27,7.3,1,Y,1
IDCJAC0011,66062,2015,7,28,6.4,1,Y,2
IDCJAC0011,66062,2015,7,29,8.1,1,Y,3
IDCJAC0011,66062,2015,7,30,8.2,1,Y,4
IDCJAC0011,66062,2015,7,31,10.7,1,Y,5
IDCJAC0011,66062,2015,8,1,9.4,1,Y,6
IDCJAC0011,66062,2015,8,2,14.3,1,Y,0
IDCJAC0011,66062,2015,8,3,8.4,1,Y,1
IDCJAC0011,66062,2015,8,4,8.3,1,Y,2
IDCJAC0011,66062,2015,8,5,5,1,Y,3
IDCJAC0011,66062,2015,8,6,6.8,1,Y,4
IDCJAC0011,66062,2015,8,7,6.7,1,Y,5
IDCJAC0011,66062,2015,8,8,7.9,1,Y,6
IDCJAC0011,66062,2015,8,9,6.2,1,Y,0
IDCJAC0011,66062,2015,8,10,8.6,1,Y,1
IDCJAC0011,66062,2015,8,11,9.8,1,Y,2
IDCJAC0011,66062,2015,8,12,8.4,1,Y,3
IDCJAC0011,66062,2015,8,13,9.4,1,Y,4
IDCJAC0011,66062,2015,8,14,7.9,1,Y,5
IDCJAC0011,66062,2015,8,15,8.2,1,Y,6
IDCJAC0011,66062,2015,8,16,10.5,1,Y,0
IDCJAC0011,66062,2015,8,17,9.3,1,Y,1
IDCJAC0011,66062,2015,8,18,10.9,1,Y,2
IDCJAC0011,66062,2015,8,19,9,1,Y,3
IDCJAC0011,66062,2015,8,20,8.2,1,Y,4
IDCJAC0011,66062,2015,8,21,9.4,1,Y,5
IDCJAC0011,66062,2015,8,22,12.9,1,Y,6
IDCJAC0011,66062,2015,8,23,15.4,1,Y,0
IDCJAC0011,66062,2015,8,24,15.1,1,Y,1
IDCJAC0011,66062,2015,8,25,12.5,1,Y,2
IDCJAC0011,66062,2015,8,26,12.3,1,Y,3
IDCJAC0011,66062,2015,8,27,11.6,1,Y,4
IDCJAC0011,66062,2015,8,28,10.6,1,Y,5
IDCJAC0011,66062,2015,8,29,9,1,Y,6
IDCJAC0011,66062,2015,8,30,8.3,1,Y,0
IDCJAC0011,66062,2015,8,31,9.6,1,Y,1
IDCJAC0011,66062,2015,9,1,9,1,Y,2
IDCJAC0011,66062,2015,9,2,8,1,Y,3
IDCJAC0011,66062,2015,9,3,11.2,1,Y,4
IDCJAC0011,66062,2015,9,4,12.5,1,Y,5
IDCJAC0011,66062,2015,9,5,11.5,1,Y,6
IDCJAC0011,66062,2015,9,6,12.7,1,Y,0
IDCJAC0011,66062,2015,9,7,11.1,1,Y,1
IDCJAC0011,66062,2015,9,8,10,1,Y,2
IDCJAC0011,66062,2015,9,9,9.8,1,Y,3
IDCJAC0011,66062,2015,9,10,11.3,1,Y,4
IDCJAC0011,66062,2015,9,11,14,1,Y,5
IDCJAC0011,66062,2015,9,12,10.9,1,Y,6
IDCJAC0011,66062,2015,9,13,12.4,1,Y,0
IDCJAC0011,66062,2015,9,14,15.3,1,Y,1
IDCJAC0011,66062,2015,9,15,15.8,1,Y,2
IDCJAC0011,66062,2015,9,16,12.4,1,Y,3
IDCJAC0011,66062,2015,9,17,12.2,1,Y,4
IDCJAC0011,66062,2015,9,18,13.6,1,Y,5
IDCJAC0011,66062,2015,9,19,12.5,1,Y,6
IDCJAC0011,66062,2015,9,20,12.5,1,Y,0
IDCJAC0011,66062,2015,9,21,12.4,1,Y,1
IDCJAC0011,66062,2015,9,22,14.6,1,Y,2
IDCJAC0011,66062,2015,9,23,10,1,Y,3
IDCJAC0011,66062,2015,9,24,8.3,1,Y,4
IDCJAC0011,66062,2015,9,25,10.1,1,Y,5
IDCJAC0011,66062,2015,9,26,11.1,1,Y,6
IDCJAC0011,66062,2015,9,27,12.3,1,Y,0
IDCJAC0011,66062,2015,9,28,10.9,1,Y,1
IDCJAC0011,66062,2015,9,29,11.9,1,Y,2
IDCJAC0011,66062,2015,9,30,16.7,1,Y,3
IDCJAC0011,66062,2015,10,1,16.8,1,Y,4
IDCJAC0011,66062,2015,10,2,16.5,1,Y,5
IDCJAC0011,66062,2015,10,3,14.2,1,Y,6
IDCJAC0011,66062,2015,10,4,19.8,1,Y,0
IDCJAC0011,66062,2015,10,5,16.1,1,Y,1
IDCJAC0011,66062,2015,10,6,20.3,1,Y,2
IDCJAC0011,66062,2015,10,7,19.7,1,Y,3
IDCJAC0011,66062,2015,10,8,17,1,Y,4
IDCJAC0011,66062,2015,10,9,16.8,1,Y,5
IDCJAC0011,66062,2015,10,10,15.7,1,Y,6
IDCJAC0011,66062,2015,10,11,15,1,Y,0
IDCJAC0011,66062,2015,10,12,16.5,1,Y,1
IDCJAC0011,66062,2015,10,13,17.5,1,Y,2
IDCJAC0011,66062,2015,10,14,16.9,1,Y,3
IDCJAC0011,66062,2015,10,15,16.3,1,Y,4
IDCJAC0011,66062,2015,10,16,17.3,1,Y,5
IDCJAC0011,66062,2015,10,17,19.1,1,Y,6
IDCJAC0011,66062,2015,10,18,18.8,1,Y,0
IDCJAC0011,66062,2015,10,19,19.4,1,Y,1
IDCJAC0011,66062,2015,10,20,18.7,1,Y,2
IDCJAC0011,66062,2015,10,21,19.7,1,Y,3
IDCJAC0011,66062,2015,10,22,18.6,1,Y,4
IDCJAC0011,66062,2015,10,23,14.5,1,Y,5
IDCJAC0011,66062,2015,10,24,12.9,1,Y,6
IDCJAC0011,66062,2015,10,25,15.2,1,Y,0
IDCJAC0011,66062,2015,10,26,17.5,1,Y,1
IDCJAC0011,66062,2015,10,27,15.5,1,Y,2
IDCJAC0011,66062,2015,10,28,13.4,1,Y,3
IDCJAC0011,66062,2015,10,29,15.7,1,Y,4
IDCJAC0011,66062,2015,10,30,14.1,1,Y,5
IDCJAC0011,66062,2015,10,31,17.1,1,Y,6
IDCJAC0011,66062,2015,11,1,17.5,1,Y,0
IDCJAC0011,66062,2015,11,2,18.2,1,Y,1
IDCJAC0011,66062,2015,11,3,18.6,1,Y,2
IDCJAC0011,66062,2015,11,4,17.1,1,Y,3
IDCJAC0011,66062,2015,11,5,16,1,Y,4
IDCJAC0011,66062,2015,11,6,18.2,1,Y,5
IDCJAC0011,66062,2015,11,7,18.4,1,Y,6
IDCJAC0011,66062,2015,11,8,16.2,1,Y,0
IDCJAC0011,66062,2015,11,9,13.7,1,Y,1
IDCJAC0011,66062,2015,11,10,15.2,1,Y,2
IDCJAC0011,66062,2015,11,11,18.9,1,Y,3
IDCJAC0011,66062,2015,11,12,18.3,1,Y,4
IDCJAC0011,66062,2015,11,13,18,1,Y,5
IDCJAC0011,66062,2015,11,14,17.7,1,Y,6
IDCJAC0011,66062,2015,11,15,14.9,1,Y,0
IDCJAC0011,66062,2015,11,16,14.3,1,Y,1
IDCJAC0011,66062,2015,11,17,14.4,1,Y,2
IDCJAC0011,66062,2015,11,18,17.4,1,Y,3
IDCJAC0011,66062,2015,11,19,18.8,1,Y,4
IDCJAC0011,66062,2015,11,20,21.4,1,Y,5
IDCJAC0011,66062,2015,11,21,20.3,1,Y,6
IDCJAC0011,66062,2015,11,22,19,1,Y,0
IDCJAC0011,66062,2015,11,23,17.1,1,Y,1
IDCJAC0011,66062,2015,11,24,18.7,1,Y,2
IDCJAC0011,66062,2015,11,25,17.3,1,Y,3
IDCJAC0011,66062,2015,11,26,22.4,1,Y,4
IDCJAC0011,66062,2015,11,27,16.5,1,Y,5
IDCJAC0011,66062,2015,11,28,19.1,1,Y,6
IDCJAC0011,66062,2015,11,29,19.9,1,Y,0
IDCJAC0011,66062,2015,11,30,18.2,1,Y,1
IDCJAC0011,66062,2015,12,1,19,1,Y,2
IDCJAC0011,66062,2015,12,2,19.2,1,Y,3
IDCJAC0011,66062,2015,12,3,17.1,1,Y,4
IDCJAC0011,66062,2015,12,4,14.6,1,Y,5
IDCJAC0011,66062,2015,12,5,15.5,1,Y,6
IDCJAC0011,66062,2015,12,6,16.6,1,Y,0
IDCJAC0011,66062,2015,12,7,18.8,1,Y,1
IDCJAC0011,66062,2015,12,8,20.9,1,Y,2
IDCJAC0011,66062,2015,12,9,21.3,1,Y,3
IDCJAC0011,66062,2015,12,10,20.2,1,Y,4
IDCJAC0011,66062,2015,12,11,21.2,1,Y,5
IDCJAC0011,66062,2015,12,12,18.4,1,Y,6
IDCJAC0011,66062,2015,12,13,18.2,1,Y,0
IDCJAC0011,66062,2015,12,14,18.3,1,Y,1
IDCJAC0011,66062,2015,12,15,20.6,1,Y,2
IDCJAC0011,66062,2015,12,16,21.1,1,Y,3
IDCJAC0011,66062,2015,12,17,16.6,1,Y,4
IDCJAC0011,66062,2015,12,18,19,1,Y,5
IDCJAC0011,66062,2015,12,19,20.3,1,Y,6
IDCJAC0011,66062,2015,12,20,19.9,1,Y,0
IDCJAC0011,66062,2015,12,21,23.6,1,Y,1
IDCJAC0011,66062,2015,12,22,17.7,1,Y,2
IDCJAC0011,66062,2015,12,23,17.3,1,Y,3
IDCJAC0011,66062,2015,12,24,16.9,1,Y,4
IDCJAC0011,66062,2015,12,25,17.5,1,Y,5
IDCJAC0011,66062,2015,12,26,18.8,1,Y,6
IDCJAC0011,66062,2015,12,27,17.1,1,Y,0
IDCJAC0011,66062,2015,12,28,15.3,1,Y,1
IDCJAC0011,66062,2015,12,29,15.4,1,Y,2
IDCJAC0011,66062,2015,12,30,15,1,Y,3
IDCJAC0011,66062,2015,12,31,17.4,1,Y,4
