ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,
CLOADNSWAI,COUNTRYENERGY,21/08/2006,14/12/2006 22:16,19.583,12.909,9.071,11.691,12.214,11.988,11.585,9.007,14.207,13.328,13.731,19.552,19.488,38.477,7.427,6.06,6.091,5.434,3.992,7.528,8.786,15.895,10.899,8.091,6.496,4.355,8.567,9.309,5.055,11.55,6.859,5.539,10.071,11.911,5.956,7.56,5.581,4.83,4.912,2.954,3.62,1.229,1.646,1.295,2.568,10.146,160.205,126.505,
CLOADNSWAI,COUNTRYENERGY,22/08/2006,14/12/2006 22:16,105.639,86.447,78.344,69.245,84.117,78.339,55.338,37.726,34.93,34.573,28.232,20.98,27.355,35.632,5.919,3.494,7.024,4.167,3.535,9.674,6.254,9.835,8.257,5.174,5.654,5.737,8.537,8.315,4.556,15.305,10.782,6.703,4.739,6.585,6.803,6.437,5.022,5.582,4.746,4.583,2.849,2.349,1.74,0.167,1.042,9.179,156.784,132.342,
CLOADNSWAI,COUNTRYENERGY,23/08/2006,14/12/2006 22:16,111.075,96.053,77.204,70.523,74.301,78.195,61.155,51.689,38.555,38.157,29.342,29.224,21.32,30.279,4.111,6.089,6.199,4.945,4.115,8.296,5.753,9.391,8.042,5.789,3.253,0.795,11.713,6.414,4.922,11.437,9.368,8.642,10.164,8.874,6.933,6.074,4.302,3.647,7.999,9.792,7.659,5.818,3.61,2.415,0.873,9.191,151.408,129.646,
CLOADNSWAI,COUNTRYENERGY,24/08/2006,14/12/2006 22:16,110.554,95.483,72.824,68.915,79.724,75.396,60.112,45.674,36.194,27.601,24.739,23.049,24.148,25.852,5.586,5.018,5.866,4.361,5.149,8.245,8.104,9.232,7.329,1.283,1.608,2.054,10.689,4.901,3.614,10.723,5.647,4.978,4.606,5.092,2.897,0.354,2.758,3.764,4.756,3.456,3.858,3.282,6.425,3.387,2.045,10.087,158.726,127.479,
CLOADNSWAI,COUNTRYENERGY,25/08/2006,14/12/2006 22:16,96.278,83.75,65.146,60.837,69.922,68.158,56.072,40.953,31.735,35.187,23.294,23.652,25.092,23.923,5.221,5.224,5.287,6.811,7.355,7.253,10.028,14.026,9.561,8.088,6.189,6.05,11.374,7.875,4.182,13.433,8.93,10.293,8.565,9.716,4.835,3.176,3.669,5.374,5.418,4.862,3.671,4.744,4.715,3.189,3.268,8.95,154.874,132.428,
CLOADNSWAI,COUNTRYENERGY,26/08/2006,14/12/2006 22:16,112.399,97.814,81.425,73.197,75.905,62.118,58.832,52.419,37.155,29.49,31.448,26.777,22.627,22.113,34.88,48.752,39.541,58.409,57.789,61.656,49.108,40.231,44.382,38.343,34.609,36.475,26.832,27.528,26.577,29.836,20.159,20.333,18.894,14.939,24.821,33.337,33.146,35.156,39.125,35.636,39.811,30.26,25.407,21.212,25.236,28.191,20.172,12.639,
CLOADNSWAI,COUNTRYENERGY,27/08/2006,20/12/2006 22:15,17.556,17.327,18.064,11.24,13.352,11.111,11.651,18.489,9.493,12.679,8.238,7.569,13.052,14.518,21.466,31.287,35.549,52.677,64.688,63.494,57.975,45.607,52.96,45.687,42.835,37.7,35.778,29.596,21.262,23.577,30.166,22.195,23.454,22.871,31.188,40.142,40.697,58.22,49.872,54.191,40.227,38.833,31.756,35.534,29.132,23.274,21.233,15.302,
CLOADNSWAI,COUNTRYENERGY,28/08/2006,20/12/2006 22:15,14.57,14.334,15.086,13.746,17.482,13.561,7.196,11.513,17.406,14.503,17.547,16.481,19.051,35.053,5.192,4.987,7.522,6.286,3.597,5.035,6.16,11.447,7.845,6.507,5.106,5.914,9.409,7.763,2.694,10.123,8.704,8.601,8.734,7.32,5.012,7.65,3.778,3.718,3.398,1.538,6.743,2.209,0.53,0.798,1.831,9.92,164.28,143.426,
CLOADNSWAI,COUNTRYENERGY,29/08/2006,20/12/2006 22:15,124.093,108.897,93.321,77.581,79.327,72.21,57.483,51.94,30.384,32.47,29.236,24.757,19.133,31.67,5.875,8.202,8.634,7.942,7.773,11.246,10.898,14.089,9.979,6.291,4.823,2.903,9.075,6.925,3.795,12.092,7.307,7.553,4.551,8.804,7.888,8.281,5.468,7.313,8.116,6.29,6.048,4.477,2.747,4.566,3.805,11.37,163.205,140.87,
CLOADNSWAI,COUNTRYENERGY,30/08/2006,20/12/2006 22:15,116.599,100.29,82.698,63.941,77.406,72.797,55.196,44.035,32.484,27.398,28.262,27.387,22.595,33.446,5.447,7.266,7.695,5.659,4.453,7.884,9.558,10.84,8.453,3.242,4.401,4.695,8.937,5.201,4.885,11.519,6.626,7.103,7.668,6.964,4.73,5.001,5.862,7.009,7.067,9.936,6.614,6.061,3.058,1.421,4.161,10.527,159.984,140.667,
CLOADNSWAI,COUNTRYENERGY,31/08/2006,20/12/2006 22:15,114.568,100.191,85.356,67.25,76.859,75.894,53.202,46.57,42.415,37.468,31.642,27.95,29.541,33.953,4.666,4.195,5.39,4.484,5.037,7.894,8.726,14.13,10.842,9.342,7.881,1.908,8.056,6.55,4.335,10.426,7.561,6.12,8.847,5.903,2.839,3.069,5.567,6.121,10.547,10.308,4.533,5.11,3.049,3.693,2.243,8.538,160.236,133.365,
CLOADNSWAI,COUNTRYENERGY,01/09/2006,20/12/2006 22:15,108.488,92.649,69.905,52.921,63.876,69.706,59.719,46.97,32.33,35.91,27.307,21.02,25.916,31.827,6.082,6.591,6.757,5.707,6.813,7.536,7.865,11.103,8.389,6.802,4.62,3.204,7.249,6.087,4.041,11.818,4.693,5.402,7.434,9.825,7.021,7.379,1.897,1.845,3.751,1.196,4.852,1.084,0.979,1.157,3.434,7.78,154.073,127.601,
CLOADNSWAI,COUNTRYENERGY,02/09/2006,20/12/2006 22:15,106.618,92.453,71.634,65.379,63.428,62.657,57.51,42.057,29.396,25.091,31.368,19.379,15.533,24.544,38.748,39.887,42.232,53.955,57.507,44.152,40.236,38.323,26.059,29.548,37.62,36.037,25.612,22.329,19.085,20.471,21.259,12.87,21.139,23.887,27.015,28.303,27.709,26.28,36.222,25.362,30.807,28.935,19.489,23.013,17.519,19.153,12.196,14.606,
CLOADNSWAI,COUNTRYENERGY,03/09/2006,27/12/2006 22:12,11.821,9.55,13.071,12.826,8.928,9.831,12.339,6.987,13.293,11.371,12.034,11.246,15.659,10.668,19.447,33.301,39.272,40.339,42.92,58.153,46.334,44.728,48.258,41.332,38.267,31.222,24.066,30.638,26.525,22.89,26.366,21.768,24.638,24.346,30.155,29.97,35.58,46.456,39.363,39.088,35.652,39.261,28.368,27.226,28.448,26.635,20.246,15.391,
CLOADNSWAI,COUNTRYENERGY,04/09/2006,27/12/2006 22:12,16.805,16.648,9.98,11.395,9.482,7.02,9.171,12.23,8.123,13.282,15.095,12.793,19.674,33.277,3.295,5.84,3.63,5.922,3.984,7.906,8.619,14.656,10.513,8.669,6.55,6.693,9.68,7.109,5.69,9.816,6.296,5.389,6.54,4.757,2.739,4.194,5.669,5.52,4.99,5.343,4.576,4.742,3.472,3.913,1.16,8.605,157.599,131.401,
CLOADNSWAI,COUNTRYENERGY,05/09/2006,27/12/2006 22:12,109.77,95.995,75.352,77.466,81.574,77.896,65.581,48.662,32.575,26.29,28.56,26.241,34.355,34.932,6.019,6.041,5.625,4.808,4.149,5.471,6,11.099,8.307,6.161,7.122,4.482,8.523,4.978,2.721,11.001,5.164,7.079,7.926,7.642,4.116,3.151,1.936,4.971,4.809,4.746,6.662,3.37,3.04,4.201,2.914,9.936,156.849,129.158,
CLOADNSWAI,COUNTRYENERGY,06/09/2006,27/12/2006 22:12,106.008,84.421,73.185,66.742,74.171,66.538,52.446,42.528,36.166,24.834,24.061,27.219,27.009,25.448,3.891,9.289,8.333,5.117,5.887,7.046,9.28,9.657,6.598,3.723,5.921,3.617,7.19,6.779,4.048,13.061,6.256,6.504,5.773,8.194,7.244,5.967,5.872,5.111,2.484,0.434,0.437,1.092,2.151,2.768,2.747,7.071,153.891,133.788,
CLOADNSWAI,COUNTRYENERGY,07/09/2006,27/12/2006 22:12,116.692,96.346,76.004,72.694,80.849,78.894,64.175,51.071,39.184,31.472,28.903,22.851,23.584,32.31,8.301,7.405,9.794,7.893,5.611,8.338,8.095,13.708,8.052,4.664,5.204,3.77,8.66,5.212,2.917,9.85,6.832,5.155,6.427,8.729,8.647,7.214,3.149,4.163,4.913,6.564,5.761,4.441,1.831,0.708,1.401,9.146,157.286,136.639,
CLOADNSWAI,COUNTRYENERGY,08/09/2006,27/12/2006 22:12,112.481,96.237,73.945,68.284,78.775,70.663,63.844,48.553,42.126,34.151,34.727,26.236,26.396,30.453,2.663,5.66,5.725,6.688,5.026,5.918,7.879,12.234,11.416,8.529,7.078,7.401,11.94,8.298,5.995,13.747,9.006,7.017,4.908,6.221,5.459,5.009,3.828,6.249,6.523,2.756,3.563,2.56,2.594,4.091,3.297,6.509,153.762,134.856,
CLOADNSWAI,COUNTRYENERGY,09/09/2006,27/12/2006 22:12,109.486,89.306,75.595,75.608,82.367,77.562,60.664,49.606,36.347,31.772,30.738,26.36,20.134,20.215,38.841,47.383,42.684,52.99,51.414,62.741,54.556,37.563,40.915,43.541,47.494,34.158,38.192,45.639,38.638,38.083,28.848,20.232,24.087,25.902,22.888,33.394,28.449,49.725,50.168,43.528,41.434,34.891,21.279,16.85,15.697,22.801,20.033,16.762,
CLOADNSWAI,COUNTRYENERGY,10/09/2006,07/01/2007 22:20,21.484,15.56,15.092,17.842,12.241,11.124,16.741,9.222,12.029,7.108,11.443,12.901,13.19,15.765,24.265,32.771,46.734,50.757,47.017,62.76,67.704,64.519,52.119,45.397,42.391,36.58,39.143,31.069,26.396,32.538,26.574,28.656,30.584,27.63,32.453,46.509,45.362,38.729,37.678,46.781,37.168,34.435,27.717,34.88,36.531,29.671,17.857,17.376,
CLOADNSWAI,COUNTRYENERGY,11/09/2006,07/01/2007 22:20,13.646,13.996,13.971,8.94,14.713,13.132,14.874,14.317,16.326,10.834,15.448,16.865,20.68,25.384,9.668,5.681,8.742,6.051,6.472,5.168,6.18,12.576,9.682,8.078,5.992,3.196,9.825,5.928,4.51,11.713,9.504,5.54,7.115,5.848,0.811,4.963,2.387,4.299,5.236,4.357,5.844,6.913,5.106,5.513,2.87,11.086,156.531,134.831,
CLOADNSWAI,COUNTRYENERGY,12/09/2006,07/01/2007 22:20,106.523,97.433,76.214,58.268,82.427,76.643,60.876,47.703,42.249,33.839,27.232,23.593,19.607,34.343,4.167,8.247,8.571,4.954,6.16,7.993,8.258,13.043,10.368,7.809,4.9,4.366,9.51,7.197,3.476,9.605,7.643,4.421,6.269,5.358,3.805,2.715,5.509,5.199,5.145,4.786,2.493,2.234,0.987,1.079,1.204,7.675,151.825,129.075,
CLOADNSWAI,COUNTRYENERGY,13/09/2006,07/01/2007 22:20,114.816,95.419,84.608,65.402,73.927,81.325,63.411,50.219,48.086,29.869,32.049,25.153,19.037,30.57,5.63,8.903,9.328,3.935,4.863,6.824,7.384,11.294,9.475,9.993,7.733,3.49,8.027,5.549,2.433,10.376,5.902,7.769,11.563,9.993,4.365,5.161,7.395,3.839,2.636,3.147,2.152,0.483,0.572,3.058,0.906,6.877,153.701,133.518,
CLOADNSWAI,COUNTRYENERGY,14/09/2006,07/01/2007 22:20,113.704,97.054,78.341,65.004,73.849,65.029,58.48,49.155,36.983,30.945,33.363,24.743,25.151,32.527,6.881,8.259,7.983,8.571,4.471,6.918,9.115,14.356,10.013,8.193,7.117,5.139,10.09,7.743,3.469,5.698,4.404,5.944,6.623,6.217,3.201,2.612,3.354,5.024,4.48,5.407,4.001,2.853,3.151,1.083,0,7.351,155.763,129.362,
CLOADNSWAI,COUNTRYENERGY,15/09/2006,07/01/2007 22:20,102.734,85.757,64.206,52.431,71.341,66.532,52.409,43.515,34.315,26.982,18.335,21.598,19.023,42.292,4.761,7.866,6.31,5.36,7.462,7.898,5.523,10.686,10.806,9.524,2.723,2.974,8.94,7.333,3.576,9.837,7.311,7.088,7.105,11.837,9.263,6.683,8.851,4.993,4.947,4.156,5.443,4.92,2.584,3.088,3.879,10.964,149.24,126.539,
CLOADNSWAI,COUNTRYENERGY,16/09/2006,07/01/2007 22:20,97.227,78.404,57.064,52.266,61.644,66,51.482,41.551,39.872,29.335,21.743,17.537,15.002,21.649,34.847,46.057,40.874,46.096,51.296,47.943,49.6,40.429,41.946,36.935,33.963,28.872,28.676,25.007,20.673,21.594,18.636,18.281,20.83,31.292,35.226,22.539,23.22,44.573,43.028,35.778,33.498,22.727,21.447,22.382,23.387,22.628,14.915,14.971,
CLOADNSWAI,COUNTRYENERGY,17/09/2006,10/01/2007 22:14,15.84,16.281,15.15,12.952,11.535,14.375,10.825,13.299,9.35,10.306,9.282,10.315,12.327,14.586,27.22,26.083,29.538,38.202,31.256,45.652,44.885,40.678,42.612,39.439,41.234,43.84,29.631,18.577,25.433,18.292,24.03,21.717,27.669,32.877,27.627,24.066,27.394,40.864,43.52,44.151,38.007,38.029,27.758,32.166,28.825,19.388,16.833,18.745,
CLOADNSWAI,COUNTRYENERGY,18/09/2006,10/01/2007 22:14,16.187,15.629,12.236,9.554,11.688,6.216,10.043,10.87,7.262,6.865,15.689,12.113,20.547,31.391,2.823,6.831,8.796,4.517,5.473,7.381,8.937,14.8,12.571,7.084,2.5,3.253,7.459,4.939,0,6.808,5.502,4.346,7.195,4.332,4.427,3.764,2.471,4.27,8.962,3.624,3.587,4.072,0.302,0.807,0.129,6.51,149.595,115.931,
CLOADNSWAI,COUNTRYENERGY,19/09/2006,10/01/2007 22:14,81.712,72.451,58.294,50.714,63.183,62.598,53.576,47.99,31.632,20.653,20.739,20.397,24.186,25.222,5.614,8.044,8.75,5.062,4.666,5.891,5.265,6.753,4.615,2.845,2.418,3.917,8.513,4.569,2.368,6.002,5.246,6.865,3.044,5.438,6.334,5.737,5.217,4.277,3.594,4.254,1.814,1.007,0.8,2.331,0.526,6.126,148.673,118.518,
CLOADNSWAI,COUNTRYENERGY,20/09/2006,10/01/2007 22:14,96.393,75.571,60.587,47.464,62.857,62.957,52.086,42.62,37.303,22.714,20.078,20.936,20.726,23.075,5.852,9.645,10.478,4.169,4.718,7.897,7.535,11.703,6.769,3.055,2.526,3.72,9.397,4.679,3.02,9.188,7.121,4.757,5.186,4.752,3.918,3.436,4.911,3.465,6.228,6.8,6.301,3.211,2.372,2.883,2.865,8.137,148.19,125.613,
CLOADNSWAI,COUNTRYENERGY,21/09/2006,10/01/2007 22:14,95.523,73.923,59.592,53.002,66.506,63.981,57.874,42.573,35.494,20.541,20.666,21.24,23.8,31.271,6.975,6.696,7.153,5.894,6.672,7.054,6.903,10.006,5.529,4.159,4.21,2.948,9.35,6.15,1.735,6.39,6.464,4.325,6.628,5.286,3.998,1.93,2.861,2.418,2.21,1.936,3.43,3.356,2.478,2.755,0.578,7.62,151.477,121.579,
CLOADNSWAI,COUNTRYENERGY,22/09/2006,10/01/2007 22:14,83.845,77.942,60.456,51.936,67.125,68.474,53.386,47.319,32.426,28.043,28.016,24.524,17.361,29.974,3.25,6.689,7.489,6.368,7.6,6.706,4.307,6.284,2.895,3.151,3.466,4.176,12.536,5.577,3.304,9.174,8.195,6.596,5.009,5.463,5.705,6.091,6.498,1.099,2.926,4.622,4.719,1.564,2.484,4.183,1.152,6.229,152.625,127.801,
CLOADNSWAI,COUNTRYENERGY,23/09/2006,10/01/2007 22:14,100.761,79.096,57.624,50.319,60.039,57.299,43.606,36.426,35.217,28.361,17.849,16.549,15.914,23.113,35.806,36.26,45.638,55.832,58.18,41.88,35.278,40.158,36.864,38.058,29.225,18.596,27.367,27.384,20.212,24.103,18.256,12.634,16.803,18.68,29.94,25.824,24.603,24.979,25.785,28.359,26.954,28.757,30.454,22.733,15.246,14.948,15.005,15.592,
CLOADNSWAI,COUNTRYENERGY,24/09/2006,17/01/2007 22:55,17.776,12.769,14.118,9.524,8.51,11.56,10.837,10.888,9.63,8.085,10.587,13.389,9.122,12.561,19.611,22.336,28.134,34.874,39.69,46.371,51.446,44.622,38.809,46.038,39.23,34.745,32.266,30.161,33.051,38.481,29.203,30.224,26.72,24.689,30.173,32.071,33.238,29.639,43.885,48.294,43.862,28.313,21.712,27.242,27.5,21.565,15.208,18.438,
CLOADNSWAI,COUNTRYENERGY,25/09/2006,17/01/2007 22:55,22.285,17.917,11.13,12.064,8.383,11.744,17.896,13.784,13.47,8.476,17.587,14.235,17.851,30.187,4.335,5.628,7.042,4.589,3.267,4.894,5.369,12.085,10.29,8.39,2.907,4.093,12.204,4.733,4.117,9.563,5.978,8.218,7.367,9.64,5.136,3.458,4.447,2.99,3.388,4.27,4.368,2.784,2.522,2.537,2.68,6.48,151.737,127.601,
CLOADNSWAI,COUNTRYENERGY,26/09/2006,17/01/2007 22:55,107.748,90.062,75.015,58.25,79.945,72.526,62.141,56.741,39.355,33.47,26.257,21.378,16.389,30.11,3.055,6.01,6.793,3.418,4.611,8.128,8.351,11.252,8.766,4.54,3.247,2.053,9,7.301,5.444,10.236,5.585,5.347,7.438,3.675,3.652,2.624,0.974,4.209,3.046,5.971,5.115,6.101,3.937,4.505,4.954,13.063,155.294,128.207,
CLOADNSWAI,COUNTRYENERGY,27/09/2006,17/01/2007 22:55,105.758,83.937,69.72,60.355,71.518,63.778,57.735,44.377,40.626,29.766,21.771,25.107,26.929,21.546,4.311,7.124,6.82,3.182,5.09,6.242,7.862,7.899,5.888,4.636,3.725,2.554,7.31,3.247,0.149,6.34,5.972,5.553,4.978,5.645,2.797,2.578,3.216,3.242,6.385,2.866,3.029,3.741,2.91,1.142,1.131,7.546,153.913,120.644,
CLOADNSWAI,COUNTRYENERGY,28/09/2006,17/01/2007 22:55,102.251,75.718,63.338,53.343,70.967,69.542,45.11,38.633,39.601,25.83,23.629,23.815,26.268,38.502,7.836,2.547,6.218,8.021,4.456,5.499,6.749,9.574,7.154,4.561,2.785,1.958,9.249,4.756,2.473,6.769,6.993,5.015,3.349,3.172,1.816,2.455,1.244,3.03,4.589,3.353,1.046,2.178,2.974,1.223,1.572,9.082,156.096,124.376,
CLOADNSWAI,COUNTRYENERGY,29/09/2006,17/01/2007 22:55,97.743,82.242,60.352,39.389,59.333,62.922,51.153,42.172,32.693,23.2,23.395,13.626,21.918,37.79,6.61,5.335,7.344,4.476,4.281,7.294,2.683,10.531,8.66,5.21,7.798,7.302,9.166,6.872,2.79,8.299,7.211,8.88,10.14,6.517,3.819,4.314,6.811,3.973,2.238,0.878,2.873,1.263,0.682,1.542,1.119,7.166,148.653,118.696,
CLOADNSWAI,COUNTRYENERGY,30/09/2006,17/01/2007 22:55,96.347,80.02,62.536,65.24,60.858,66.71,48.716,44.45,39.154,33.351,23.445,24.014,19.495,31.967,48.627,33.702,50.583,48.936,44.05,43.158,40.433,34.624,41.11,41.586,31.826,27.748,26.293,33.37,27.835,25.004,18.564,18.86,16.664,20.248,23.281,26.978,23.395,29.569,34.604,25.669,19.326,22.074,23.05,22.032,16.607,15.305,21.006,17.07,
CLOADNSWAI,COUNTRYENERGY,01/10/2006,24/01/2007 22:18,11.087,7.829,4.472,13.095,10.097,11.878,9.583,8.691,13.531,8.011,12.054,10.135,15.3,17.969,27.769,25.037,26.727,42.748,42.315,39.257,45.253,42.421,32.81,29.327,30.645,26.968,24.743,18.431,23.373,25.693,18.515,21.917,16.292,18.476,30.889,26.935,27.06,26.478,32.692,28.552,32.293,24.733,29.144,27.467,22.007,20.288,13.703,13.751,
CLOADNSWAI,COUNTRYENERGY,02/10/2006,24/01/2007 22:18,19.456,9.228,12.953,12.123,7.225,10.245,9.19,16.643,5.803,11.392,14.402,14.371,17.423,28.059,3.648,3.134,4.25,6.371,5.666,6.167,6.933,16.054,13.046,7.532,9.113,6.86,13.87,7.117,1.567,6.873,7.519,6.978,4.451,8.423,3.066,3.888,3.106,2.899,1.012,3.336,4.27,3.195,4.442,2.424,2.636,7.345,151.332,110.81,
CLOADNSWAI,COUNTRYENERGY,03/10/2006,24/01/2007 22:18,84.927,69.983,58.18,46.595,61.584,58.236,47.863,43.068,41.788,23.097,22.655,18.282,20.178,33.14,5.357,4.336,4.935,6.193,5.197,6.078,8.195,11.325,9.424,6.628,2.278,3.504,9.591,3.641,2.505,6.07,5.626,6.766,4.629,3.09,2.271,1.636,3.537,4.419,8.413,7.119,5.986,6.276,4.468,1.493,0.941,5.522,146.545,115.933,
CLOADNSWAI,COUNTRYENERGY,04/10/2006,24/01/2007 22:18,92.625,73.219,60.9,50.405,67.863,57.449,39.832,33.62,28.533,27.252,18.452,20.097,29.121,20.16,1.877,4.633,5.24,4.202,3.399,5.912,6.588,10.617,9.828,7.813,6.027,2.936,9.692,2.076,0.464,6.571,3.144,3.016,4.531,2.616,2.489,0.799,1.922,5.381,2.989,3.114,2.18,1.14,3.827,0.794,0,4.674,151.131,110.668,
CLOADNSWAI,COUNTRYENERGY,05/10/2006,24/01/2007 22:18,82.285,58.137,45.115,44.084,57.553,51.12,43.225,32.027,30.78,25.575,19.508,18.718,16.329,32.687,2.841,4.104,3.456,4.622,3.57,5.227,8.014,10.338,10.502,6.913,6.71,5.148,11.236,9.863,5.533,8.95,3.502,2.111,3.174,4.648,1.762,0.368,2.335,3.147,3.738,1.019,2.295,1.803,1.083,0.001,1.792,6.895,150.06,129.365,
CLOADNSWAI,COUNTRYENERGY,06/10/2006,24/01/2007 22:18,93.501,70.738,57.036,50.061,69.889,66.668,50.444,44.859,29.87,28.39,22.843,20.986,20.235,32.124,4.532,2.6,2.642,6.214,5.942,7.404,9.171,9.189,4.345,3.072,2.808,1.965,11.116,5.855,5.655,10.234,7.691,6.03,4.576,8.213,5.052,3.488,3.747,2.587,2.869,2.527,5.473,3.268,2.616,3.99,0.804,6.468,147.613,117.435,
CLOADNSWAI,COUNTRYENERGY,07/10/2006,24/01/2007 22:18,102.726,76.101,60.229,48.677,61.245,55.96,48.516,41.118,33.942,21.839,15.83,18.863,18.956,20.257,31.616,37.414,35.804,51.669,50.013,42.019,42.25,33.762,29.307,35.939,30.075,21.829,17.924,26.22,18.078,18.888,14.048,14.121,16.112,20.73,22.72,20.191,24.153,27.173,27.921,31.323,37.602,29.704,20.291,24.664,17.282,23.048,19.66,19.667,
CLOADNSWAI,COUNTRYENERGY,08/10/2006,31/01/2007 22:19,11.335,8.312,16.87,10.939,9.318,12.082,11.847,9.509,13.727,19.417,13.841,10.731,12.287,17.459,18.308,21.935,32.523,37.306,48.712,40.769,43.664,35.241,32.999,27.982,28.487,27.626,31.466,31.185,26.334,24.356,21.19,28.989,23.409,25.932,30.958,32.17,23.977,36.5,40.324,43.082,28.871,24.563,32.933,30.096,29.732,22.941,16.511,19.772,
CLOADNSWAI,COUNTRYENERGY,09/10/2006,31/01/2007 22:19,13.868,10.155,14.183,13.849,11.566,10.496,11.262,11.875,9.592,10.521,14.857,16.376,21.966,28.309,2.227,3.737,3.145,5.653,4.351,5.203,5.635,11.25,7.935,6.53,2.327,2.497,11.207,8.205,3.829,12.528,5.961,3.137,2.09,2.502,0.541,4.596,5.4,2.514,3.458,3.258,1.175,3.307,1.144,0,4.241,7.291,150.759,128.672,
CLOADNSWAI,COUNTRYENERGY,10/10/2006,31/01/2007 22:19,108.001,87.905,67.247,56.564,66.59,60.411,48.241,37.4,36.834,25.494,15.53,20.651,28.523,28.482,1.563,2.259,5.159,4.398,4.217,5.974,7.016,6.267,4.159,0.509,1.603,1.415,11.552,7.932,2.99,0.489,5.607,3.197,6.549,6.23,3.092,2.264,0.924,1.366,3.055,4.307,1.983,2.579,0.197,0.787,0.493,6.744,149.573,115.948,
CLOADNSWAI,COUNTRYENERGY,11/10/2006,31/01/2007 22:19,89.267,71.24,55.769,43.843,60.669,62.01,51.572,36.204,34.395,26.604,24.168,24.062,27.838,28.899,2.798,5.124,4.724,4.572,4.179,4.65,4.313,6.771,2.1,0.051,2.303,5.674,10.657,10.412,7.044,11.818,4.015,2.231,2.805,3.604,3.029,2.754,2.382,5.438,2.817,3.644,1.05,0.724,2.119,1.321,2.654,6.618,150.744,112.34,
CLOADNSWAI,COUNTRYENERGY,12/10/2006,31/01/2007 22:19,81.092,62.795,54.011,43.481,52.6,50.068,40.76,36.42,23.118,19.114,15.654,14.224,17.745,30.745,4.687,1.643,4.302,3.597,4.836,2.975,4.818,3.106,4.955,3.378,2.408,2.317,9.886,7.97,5.338,6.954,2.688,2.424,3.893,3.803,2.296,0.205,1.316,5.263,2.552,0.907,1.556,1.843,2.216,0,0,7.345,148.697,97.383,
CLOADNSWAI,COUNTRYENERGY,13/10/2006,31/01/2007 22:19,65.325,50.293,43.031,23.177,42.577,45.235,36.937,30.25,15.827,14,18.869,19.04,23.251,26.954,5.562,5.52,3.214,3.166,2.898,2.511,1.618,4.589,1.847,2.788,4.519,4.913,8.306,6.222,0.402,7.606,4.462,4.488,4.899,6.426,3.423,2.192,3.407,1.331,1.476,1.467,1.027,0.907,1.066,2.221,1.372,6.383,145.011,109.146,
CLOADNSWAI,COUNTRYENERGY,14/10/2006,31/01/2007 22:19,78.294,54.931,46.594,35.929,50.571,50.185,34.346,27.784,16.7,23.431,12.905,7.789,7.297,24.639,32.018,34.565,29.783,41.053,37.805,44.24,44.746,29.871,35.93,34.2,30.733,31.14,23.257,16.363,20.064,19.083,18.982,18.504,17.378,16.684,23.978,38.102,29.767,29.664,29.969,32.986,30.023,29.523,25.158,26.779,20.242,19.559,16.732,19.254,
CLOADNSWAI,COUNTRYENERGY,15/10/2006,07/02/2007 22:19,15.819,11.283,5.814,12.872,12.202,12.7,11.076,13.033,23.703,14.561,9.473,11.676,14.861,14.795,12.363,20.955,35.758,39.531,38.564,47.685,44.105,35.398,33.666,35.491,28.545,36.808,31.173,28.12,14.481,10.433,24.123,25.124,17.573,22.614,36.048,27.816,32.789,38.664,41.731,45.19,47.104,34.355,38.536,34.114,25.562,21.391,17.176,16.141,
CLOADNSWAI,COUNTRYENERGY,16/10/2006,07/02/2007 22:19,13.982,16.196,12.133,9.22,9.911,10.11,6.763,9.554,11.327,10.97,13.232,18.998,23.277,31.594,4.504,8.369,6.949,3.871,3.525,6.272,6.758,12.025,9.603,5.792,3.905,4.288,7.088,3.809,2.015,8.805,8.021,4.048,1.543,1.252,2.028,3.658,4.59,4.335,4.447,5.826,3.825,1.781,1.07,2.199,3,5.322,150.767,121.992,
CLOADNSWAI,COUNTRYENERGY,17/10/2006,07/02/2007 22:19,86.649,66.745,57.666,53.923,59.365,65.799,54.703,36.679,27.211,28.875,16.321,20.726,22.354,26.591,3.825,6.955,5.699,3.541,6.007,7.537,6.686,10.124,5.553,2.245,2.703,2.637,6.871,4.923,2.652,10.407,5.354,4.788,2.082,3.849,2.272,1.614,1.851,5.935,5.159,3.403,4.49,3.064,3.062,2.952,1.781,8.312,147.534,111.078,
CLOADNSWAI,COUNTRYENERGY,18/10/2006,07/02/2007 22:19,81.841,56.615,51.064,43.318,58.643,58.379,45.885,32.974,31.008,22.003,18.872,18.063,19.367,29.568,6.274,8.769,8.153,7.319,6.158,6.471,6.82,8.246,3.302,2.62,2.589,3.387,8.335,3.643,0.703,7.228,3.492,3.81,2.894,3.347,3.234,1.364,3.892,3.683,4.468,6.313,6.292,4.059,1.512,0.486,0.192,9.012,153.672,121.223,
