ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
NSLP,ACTEWAGL,2008/01/31,2008/05/30 22:00:39,45445.618,42624.878,41011.954,40263.255,39906.859,39420.486,39591.663,39988.624,40719.562,43151.847,48030.418,58987.003,69499.008,74279.760,74298.800,74914.919,75589.584,75772.007,78924.087,79965.309,83539.708,85037.283,83212.014,82268.018,84125.332,84277.578,85147.399,85291.058,86185.299,85618.372,87172.912,90319.715,92929.649,94404.565,96014.892,95953.240,92007.814,88749.644,87865.912,84009.686,79926.678,76304.548,70250.566,64824.811,67888.684,66910.531,59506.752,48370.327,40,Y,2108
NSLP,ACTEWAGL,2008/02/01,2008/05/30 22:00:39,44084.342,41373.182,39789.824,38690.488,38863.250,38010.502,38328.043,38563.940,40110.446,42597.131,49063.867,59111.914,70997.695,74740.980,74004.572,73755.057,74220.931,72998.437,75923.118,76022.072,80046.420,81316.755,78347.183,77194.967,77823.056,76345.317,75461.374,74893.959,75670.696,76206.471,76865.724,77273.952,77875.711,79329.292,79135.443,78628.002,76088.950,75818.165,76020.413,76094.047,73491.991,69914.568,67977.818,63929.902,68524.712,68535.759,60394.436,49893.803,41,Y,2108
NSLP,ACTEWAGL,2008/02/02,2008/05/30 22:00:39,44214.108,40941.105,39541.320,38449.259,37202.485,37235.324,36568.961,36474.249,37491.756,38001.802,37656.951,41371.592,47209.428,52394.621,57641.733,63222.465,68470.279,71704.783,75992.676,76786.243,81111.073,82982.435,81281.547,80571.111,82496.186,81479.574,80954.225,82335.638,83100.977,84692.008,85682.888,87639.685,89330.972,91287.799,91825.482,90562.571,88456.718,84755.666,83037.722,82301.757,79428.493,76361.054,73115.726,68828.532,73195.214,73495.280,65735.099,54962.915,42,Y,2108
NSLP,ACTEWAGL,2008/02/03,2008/06/05 22:02:18,48165.843,44378.120,42163.755,40989.323,40134.459,39399.501,39128.301,39047.199,38714.509,39273.129,38172.805,40338.915,45117.526,48844.876,53986.076,59611.661,64921.160,69076.871,76088.143,78512.419,84150.726,87700.593,87307.514,88265.337,92003.733,91807.597,92841.292,93936.228,94528.589,93879.135,93360.882,93648.898,95561.872,96952.818,96533.138,94527.165,92649.969,90919.186,91388.072,87399.023,83655.726,78423.896,73483.329,66252.176,69856.991,69743.178,61635.699,51184.823,36,Y,2111
NSLP,ACTEWAGL,2008/02/04,2008/06/05 22:02:18,45455.877,42043.609,40535.191,39504.911,38767.111,38523.317,38562.554,38831.255,40403.370,43090.439,50162.129,60910.436,75786.123,79796.838,77894.546,74977.996,74449.911,75165.138,78855.442,78247.586,83180.994,84412.369,80638.083,79544.710,80183.167,77300.946,76693.420,75919.708,75055.225,75731.833,77130.498,78793.992,81941.377,85565.999,88032.048,89118.695,88031.147,86547.478,87654.738,81910.889,78461.170,73657.251,67261.342,61535.391,65058.080,65149.939,58827.845,48003.754,37,Y,2111
NSLP,ACTEWAGL,2008/02/05,2008/06/05 22:02:18,42357.162,39141.522,37434.296,37019.250,36539.802,36349.780,36549.682,36720.890,38512.166,41701.506,49291.172,61652.331,78350.375,82488.046,78488.853,72736.307,71584.431,71563.074,74880.845,75206.657,79389.358,81431.102,78548.273,76989.320,76968.357,73899.409,73380.596,72736.112,72401.143,74930.913,75653.812,76779.601,79382.990,81735.533,83282.019,83899.353,82336.929,81036.670,84117.820,82335.534,78865.342,74405.703,69102.270,62704.413,66606.993,66588.305,59058.199,48379.115,38,Y,2111
NSLP,ACTEWAGL,2008/02/06,2008/06/05 22:02:18,42176.125,38881.899,37841.488,37004.799,36633.012,36270.600,36597.830,37077.905,38583.760,41806.067,48695.368,61905.965,77378.746,80298.604,76260.863,72841.025,71387.134,71296.644,74805.462,76413.579,80828.754,83049.815,80570.974,79523.178,80954.274,79489.685,77873.073,78740.065,78981.825,78416.726,78689.266,78751.280,80232.472,82900.216,84094.510,84630.919,82050.563,80296.408,83208.751,80664.094,78732.961,74807.157,69309.325,63088.822,66666.203,67248.621,59558.987,48738.080,39,Y,2111
NSLP,ACTEWAGL,2008/02/07,2008/06/05 22:02:18,42905.282,39845.128,38198.615,37522.321,37149.952,37038.700,37404.201,37406.389,39238.238,41761.847,49062.567,61265.101,76356.932,80153.870,76431.055,72374.927,70540.339,70692.923,73473.653,74028.585,78981.189,80551.223,76385.457,74784.903,76465.819,74727.393,74375.562,74373.688,72993.760,74293.084,76174.454,75836.332,77434.892,80168.340,81939.872,83655.717,82045.435,81055.808,83890.915,81515.339,78434.284,73334.169,68198.562,61810.201,65336.788,66016.835,59050.802,48570.141,40,Y,2111
NSLP,ACTEWAGL,2008/02/08,2008/06/05 22:02:18,42773.234,39349.510,37868.474,37052.768,36526.357,36417.256,36561.549,37132.484,39045.823,42118.566,49349.537,61482.027,78361.379,83470.850,79870.553,74540.626,72279.029,71339.030,73885.615,74332.824,77862.336,80043.902,77106.213,75348.103,75773.794,73533.040,72162.800,70853.650,70194.177,71264.200,71924.454,72240.953,73621.761,75833.836,76106.068,78208.859,75934.450,75799.013,78270.148,77030.497,73922.717,69830.181,66704.120,62926.754,67866.215,68927.473,61324.658,51461.132,41,Y,2111
NSLP,ACTEWAGL,2008/02/09,2008/06/05 22:02:18,45347.991,41980.224,40228.748,39097.615,38760.673,38360.717,38320.276,38174.392,38564.313,39145.850,40971.154,43221.008,50665.585,56664.177,62981.866,69627.562,74312.697,76378.610,79330.305,79307.065,82607.866,83796.948,79941.156,77698.054,77180.804,73121.397,69527.050,67859.631,66748.833,66287.543,66429.560,66650.303,67726.431,70224.894,71626.972,72970.309,73230.656,72905.973,74136.077,72282.362,70112.446,67557.678,65526.033,61984.032,67541.458,69492.370,63074.426,53421.189,42,Y,2111
