ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48
NSLP,CITIPOWER,24/09/2006,17/01/2007 22:00,98980.614,93649.145,108240.266,100408.75,92650.363,86364.383,81038.453,77114.673,73451.884,71287.693,70644.364,70439.146,74391.499,74928.904,75157.867,79018.565,83846.834,89144.677,95051.125,99601.577,103312.977,105781.324,108527.804,112749.195,124400.739,124417.361,124031.657,122960.776,122911.072,122366.691,119843.253,122214.042,122429.398,127629.186,134862.899,142806.799,154963.258,166971.927,171421.653,169828.387,167422.936,164731.169,159902.042,153716.986,143357.406,131767.364,124963.079,114132.437
NSLP,CITIPOWER,25/09/2006,17/01/2007 22:00,106473.678,100352.628,114977.756,107914.93,100429.599,94046.021,89305.677,85190.577,83237.317,82307.545,83832.326,88108.876,100782.467,117174.354,133968.169,150106.039,158980.107,163936.858,167412.548,168210.998,168744.588,167352.466,168126.744,167604.437,167840.381,167825.319,168315.399,166962.238,164882.8,162996.811,162390.913,162734.744,163534.524,166396.451,165501.087,167345.99,175155.03,188171.22,191760.192,189307.763,185533.771,182524.853,176455.06,169179.197,157969.035,146591.839,135566.261,120923.277
NSLP,CITIPOWER,26/09/2006,17/01/2007 22:00,110370.895,103213.171,117809.07,110630.895,103247.159,96987.322,91820.195,87864.94,85484.186,84255.945,86090.498,90321.078,103359.152,120227.433,137070.942,151982.078,159754.082,163100.798,165630.159,165144.573,163618.375,161790.485,162124.542,160076.337,159120.517,157384.008,156808.693,154802.127,152488.957,148434.344,147710.968,146716.373,144889.962,145287.537,144732.208,146228.325,153997.609,166371.074,171190.89,169154.848,165893.927,162404.406,157787.873,151405.25,140828.969,129563.28,119906.261,109192.807
NSLP,CITIPOWER,27/09/2006,17/01/2007 22:00,100467.512,94583.916,109379.735,102789.652,95248.509,88883.693,83911.412,79691.552,77429.677,76430.482,77819.04,81894.811,93492.883,107405.869,122281.024,135516.072,141302.198,145487.83,150281.945,151593.099,153128.089,152914.553,152770.041,152144.908,152743.082,152645.683,153081.694,152021.636,150520.071,147167.831,144170.91,144221.605,143003.5,143050.443,142639.216,143786.666,149828.209,161897.488,166499.826,164541.12,161188.158,157284.757,152232.998,146525.837,137472.609,126826.492,118221.533,108009.717
NSLP,CITIPOWER,28/09/2006,17/01/2007 22:00,99248.444,93532.922,108923.972,102002.499,95259.97,88788.086,83313.38,80007.322,77760.768,77122.661,79098.745,82709.927,95168.977,110200.138,125816.461,139368.66,147646.836,151552.124,154934.178,155089.847,156021.864,155297.916,154767.753,154308.161,153964.005,152626.045,152887.386,151301.646,149907.257,148304.46,146414.873,144962.861,144091.685,144002.909,143849.689,144279.938,151776.789,161247.533,164657.05,162633.457,159128.608,155892.584,151156.087,145833.616,137542.592,128570.699,121048.592,109577.894
NSLP,CITIPOWER,29/09/2006,17/01/2007 22:00,100441.37,94066.956,109271.816,102429.877,94810.712,88094.218,83429.941,79191.808,77119.748,76238.459,77985.235,81674.45,93141.776,107832.156,123308.097,136167.449,144261.271,150310.182,155253.33,156473.219,157684.417,158891.131,158952.988,158008.839,156988.475,156004.156,156491.528,154688.972,153539.26,152097.588,149767.11,148880.101,147473.371,147715.886,148431.871,149288.146,156710.615,166201.474,166673.242,162712.634,158160.713,154520.082,150075.104,145402.768,139215.756,131381.269,125018.075,116137.193
NSLP,CITIPOWER,30/09/2006,17/01/2007 22:00,108936.937,102441.202,115512.118,108215.804,99712.136,92463.303,87119.105,82864.829,79614.014,77774.428,77196.378,78004.576,82170.74,85044.998,87710.066,95424.948,104362.252,112976.209,120204.385,123378.888,125573.831,124882.097,123631.383,121772.292,119920.097,117272.018,115539.324,112144.7,109950.005,106891.04,105622.544,104618.644,103718.557,104718.304,104579.054,112247.001,123108.847,136479.373,142850.924,142572.925,140189.096,137760.581,134064.417,129906.103,124925.428,120430.783,119589.986,112212.639
NSLP,CITIPOWER,01/10/2006,24/01/2007 22:04,104876.201,99884.973,113908.842,106678.063,99006.657,92497.674,87192.16,82583.559,79487.485,77292.22,76620.468,75968.513,79657.519,80743.539,81392.894,85973.586,91078.498,95826.14,100612.985,103815.243,106299.826,107203.062,108990.405,108297.415,107687.965,106485.603,105531.552,103747.076,102048.061,100973.391,100275.666,100518.845,101024.672,103162.277,107495.982,114674.472,127792.88,137886.757,140605.084,138846.515,135855.869,131712.474,128029.564,122228.283,113770.567,105767.139,103481.686,95935.611
NSLP,CITIPOWER,02/10/2006,24/01/2007 22:04,88346.24,83498.699,99217.352,92237.772,85834.683,79884.118,74888.466,71301.265,68715.876,67655.733,68627.55,71504.555,83517.6,97460.064,113060.94,125497.095,133385.596,137015.234,141558.038,143608.569,145913.476,147171.906,147231.873,147195.272,147552.225,147469.182,147510.481,146381.271,145498.742,143809.358,142385.576,141265.803,141213.664,141065.917,141355.274,142866.946,150449.927,161135.325,166480.946,164899.536,159857.267,155378.167,148887.068,141547.834,130299.548,119295.804,110463.33,100182.507
NSLP,CITIPOWER,03/10/2006,24/01/2007 22:04,91580.13,86615.108,102353.842,95680.228,88767.516,82187.952,77072.114,72981.912,71054.067,69940.701,71453.298,75257.056,87971.105,103474.412,119588.909,132130.437,138034.463,139935.847,143514.358,145040.971,146919.282,147524.511,147524.945,147932.887,148401.915,148255.93,148306.501,147355.552,146691.212,145356.325,143577.616,142711.236,142678.379,141886.803,141190.748,141188.637,145111.943,154344.957,159992.399,157719.273,153823.779,149611.613,144531.231,137953.782,128114.922,117335.577,109509.513,99718.294
NSLP,CITIPOWER,04/10/2006,24/01/2007 22:04,91634.122,86527.358,102188.874,95513.673,88395.999,82398.569,77175.607,73923.341,71453.457,70868.857,72519.954,76027.074,89401.769,104436.96,120271.468,132000.918,136989.41,139724.862,143735.762,146360.373,149310.904,150877.543,152126.973,153340.994,154632.733,155408.496,156663.413,156837.504,157745.924,157571.268,156826.517,156480.449,156406.035,155710.089,152573.095,147810.363,145538.152,151167.001,153979.394,150644.044,145574.656,141059.445,135476.997,128988.501,120644.457,111882.035,105480.777,96520.424
NSLP,CITIPOWER,05/10/2006,24/01/2007 22:04,88298.647,83504.047,98900.226,92320.287,84703.666,78924.726,73237.196,69342.8,67377.002,66716.691,67564.985,71447.195,84738.9,98182.371,113107.918,125586.431,132033.711,135663.833,141502.998,144391.335,147274.929,148390.196,149112.684,149419.275,149777.698,150036.299,149386.178,149031.875,148196,145450.289,144278.098,144160.54,144328.598,145139.447,145084.155,144312.647,147812.186,156922.112,160847.681,158200.203,154103.867,150760.007,144974.207,138690.068,129770.624,120042.59,111593.416,102050.252
