RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.14179,0.16074,18.903,26.96,19051,21652
0.14181,0.16069,18.911,26.954,19058,21648
0.14158,0.16046,18.867,26.898,19013,21626
0.14161,0.16044,18.87,26.889,19018,21612
0.14181,0.16067,18.909,26.947,19056,21641
0.14171,0.16058,18.887,26.923,19037,21639
0.14145,0.16043,18.848,26.873,18992,21614
0.14142,0.1603,18.851,26.84,18992,21602
0.1418,0.16058,18.907,26.935,19053,21638
0.14147,0.16042,18.853,26.875,18997,21617
0.14145,0.16042,18.847,26.858,18989,21612
0.1415,0.16048,18.855,26.886,19000,21618
0.14141,0.1605,18.84,26.861,18984,21619
0.1414,0.16047,18.844,26.876,18986,21627
0.1416,0.16052,18.874,26.904,19020,21637
0.14136,0.16056,18.833,26.857,18975,21631
0.14139,0.16061,18.842,26.889,18984,21632
0.14156,0.16041,18.864,26.874,19010,21614
0.1415,0.16039,18.854,26.871,19000,21610
0.14168,0.16055,18.895,26.924,19037,21640
0.14173,0.16057,18.897,26.92,19042,21636
0.14155,0.16051,18.866,26.9,19012,21628
0.14157,0.16054,18.871,26.897,19015,21628
0.14141,0.16052,18.847,26.862,18987,21623
0.14147,0.1605,18.853,26.884,18996,21627
0.14154,0.16041,18.86,26.883,19007,21620
0.14148,0.16052,18.848,26.872,18994,21620
0.14171,0.16058,18.893,26.927,19038,21639
0.14162,0.16033,18.877,26.877,19024,21607
0.14144,0.1609,18.842,26.953,18989,21661
0.14138,0.16043,18.84,26.846,18982,21618
0.14164,0.16045,18.882,26.897,19028,21627
0.14164,0.16051,18.877,26.91,19024,21621
0.14136,0.1607,18.834,26.891,18975,21650
0.14146,0.16044,18.849,26.876,18993,21622
0.14148,0.16064,18.85,26.896,18994,21628
0.14162,0.16043,18.873,26.893,19019,21620
0.142,0.16045,18.95,26.944,19095,21642
0.14138,0.16067,18.838,26.897,18981,21638
0.14162,0.16069,18.875,26.922,19020,21640
0.14147,0.16038,18.853,26.862,18996,21595
0.14172,0.16046,18.895,26.921,19041,21628
0.14161,0.16034,18.875,26.875,19023,21605
0.14147,0.16046,18.849,26.879,18995,21615
0.14144,0.16033,18.845,26.837,18991,21604
0.14148,0.16036,18.853,26.85,18998,21608
0.14147,0.16055,18.846,26.87,18992,21626
0.14155,0.16047,18.864,26.886,19009,21621
0.14136,0.16052,18.832,26.862,18973,21626
0.14162,0.16056,18.878,26.914,19023,21627
0.14154,0.16031,18.864,26.854,19011,21598
0.14149,0.16066,18.855,26.9,19002,21619
0.14157,0.16066,18.863,26.928,19011,21639
0.14146,0.16038,18.848,26.857,18992,21605
0.14175,0.16059,18.897,26.93,19046,21634
0.14146,0.16063,18.846,26.886,18991,21637
0.14184,0.16056,18.912,26.937,19059,21645
0.14136,0.16086,18.825,26.916,18970,21666
0.14151,0.16042,18.859,26.877,19004,21614
0.14155,0.16036,18.865,26.863,19011,21607
0.14169,0.16064,18.888,26.938,19035,21639
0.14145,0.16038,18.849,26.856,18991,21604
0.14159,0.16067,18.869,26.917,19016,21636
0.14146,0.16039,18.85,26.851,18994,21613
