RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062578,0.079619,7.7077,11.372,8149.2,10345
0.062648,0.079641,7.704,11.294,8148.7,10317
0.062931,0.080845,7.725,11.549,8164.5,10481
0.062964,0.080487,7.7232,11.504,8182.7,10459
0.062678,0.080658,7.7034,11.464,8148.2,10504
0.062688,0.079337,7.7084,11.3,8144.9,10278
0.062699,0.080135,7.6996,11.373,8142.4,10433
0.062772,0.080688,7.7372,11.419,8149.2,10443
0.062775,0.081193,7.7039,11.498,8150.8,10494
0.062606,0.079696,7.7006,11.198,8144.3,10287
0.062573,0.080113,7.6757,11.312,8122,10395
0.062818,0.080897,7.7087,11.361,8146.9,10388
0.062677,0.080204,7.7133,11.361,8153.9,10394
0.062919,0.080285,7.7398,11.312,8169.7,10395
0.062907,0.080189,7.7435,11.345,8173.5,10406
0.062809,0.081527,7.7494,11.597,8171.1,10537
0.062566,0.07989,7.7092,11.378,8141.3,10338
0.062733,0.080306,7.7171,11.378,8160.7,10388
0.06303,0.080798,7.7462,11.5,8196.5,10438
0.062693,0.080106,7.7079,11.334,8147.4,10394
0.062912,0.079949,7.7547,11.28,8185,10309
0.062581,0.078886,7.6618,11.222,8115.5,10218
0.062432,0.080298,7.6852,11.323,8129.7,10382
0.062876,0.079814,7.7197,11.291,8170.1,10302
0.06259,0.080202,7.7074,11.362,8148.5,10396
0.062814,0.080233,7.7272,11.417,8172.1,10382
0.062585,0.080245,7.711,11.415,8143.7,10368
0.062796,0.079477,7.7147,11.267,8159.8,10304
0.063005,0.079554,7.715,11.293,8177.4,10351
0.063031,0.079484,7.7584,11.177,8197.4,10288
0.062449,0.080465,7.7001,11.419,8130.5,10434
0.062522,0.080708,7.7062,11.48,8139.8,10452
0.062821,0.079212,7.72,11.227,8174.2,10272
0.06238,0.079431,7.6599,11.339,8103.7,10303
0.062959,0.081336,7.7447,11.613,8193.3,10508
0.062873,0.079326,7.7176,11.245,8157.2,10288
