ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,Locked
NSLP,UMPLP,01/12/2009,30/03/2010 22:03,141369.198,138614.059,137648.21,147460.2,167004.674,175214.267,168406.935,171319.067,171718.088,172829.446,185121.362,222710.026,248436.406,278336.377,299186.316,300108.259,298198.043,301713.885,302295.981,303030.274,305092.818,307655.454,295181.621,310871.144,316285.632,322529.116,325488.014,329945.505,334298.318,338656.614,342477.113,352595.665,362346.898,369011.899,372118.207,365182.321,358915.549,348602.402,342988.422,343377.3,354161.722,342414.023,322359.169,288679.055,241503.865,186099.767,105480.377,155737.956,Y
NSLP,UMPLP,02/12/2009,30/03/2010 22:03,132806.39,155160.29,153743.329,170110.325,174405.952,185439.213,176989.554,175295.217,183272.186,179069.225,190049.591,211420.644,258302.879,276779.954,305149.206,308098.349,308447.338,319781.836,326083.063,333137.309,340719.694,351373.269,341556.577,368347.202,383409.462,391989.058,404120.336,414208.646,424441.508,441052.58,460294.222,480803.014,495083.827,502508.968,509375.214,501962.341,484826.21,470009.824,451281.025,443065.775,444627.129,426211.11,392348.849,351560.186,299673.832,236074.502,153521.131,213472.652,Y
NSLP,UMPLP,03/12/2009,30/03/2010 22:03,202977.015,201869.422,206832.105,203895.265,210506.191,209204.99,206029.152,212597.395,212862.832,210082.118,211255.136,246524.219,278792.915,291057.261,333857.934,321135.151,317909.812,324077.996,322134.659,323904.877,324682.136,326670.361,312364.194,329384.516,333102.151,334818.541,330641.889,333029.9,335278.795,336739.885,343815.952,348799.73,354427.832,356191.436,357615.827,354012.255,347297.936,338064.638,334590.538,336369.375,346977.963,336465.664,315218.707,286664.887,245375.912,190023.354,106160.36,149221.047,Y
NSLP,UMPLP,04/12/2009,30/03/2010 22:03,147883.404,161266.564,147233.909,176320.216,186835.694,182843.449,182029.339,181418.154,176530.591,180953.425,195609.511,223592.38,244334.549,274849.653,304203.569,298403.224,301518.269,303675.676,303282.676,302242.214,303345.951,305956.887,290486.568,305584.4,306936.488,312330.92,307514.475,313639.505,314541.607,314945.506,320182.244,327190.665,331898.516,332617.07,333122.053,327439.993,318529.541,318432.269,317941.162,321747.3,330277.569,324795.849,311084.594,283045.23,249577.29,202107.968,122059.47,161386.713,Y
NSLP,UMPLP,05/12/2009,30/03/2010 22:03,153028.769,152653.867,163909.847,175555.036,185873.41,191114.999,180015.626,189255.139,178606.865,177063.024,178492.963,194050.961,208474.375,236590.456,247642.922,265401.917,281811.259,292159.654,294197.18,295904.606,294299.619,290688.13,275546.317,289650.148,292098.661,292682.167,289741.126,291156.756,294395.583,296273.445,297134.823,303384.536,310644.077,317808.056,329321.191,331094.695,329435.808,321934.734,315238.243,311656.181,322518.348,317989.067,310955.191,286404.004,254079.863,205089.066,120823.737,165256.361,Y
NSLP,UMPLP,06/12/2009,01/04/2010 22:03,158722.708,157840.714,150288.818,159063.344,168558.817,188047.252,182210.59,179473.887,179003.061,193918.413,179231.431,192560.384,201068.89,212622.579,235260.119,242953.953,257680.636,266420.146,272312.936,278450.523,279923.25,283396.254,267244.453,285570.478,289435.3,295257.616,294236.33,294532.645,297826.43,305301.325,312278.472,325838.033,333151.019,348951.38,359562.937,365121.055,362558.102,357244.756,351408.879,345706.62,354849.793,346854.286,326992.734,295062.063,254696.02,195893.439,112066.071,168242.343,Y
NSLP,UMPLP,07/12/2009,01/04/2010 22:03,160801.55,175384.184,167090.677,171198.083,182338.448,187682.917,191180.019,185880.361,180520.871,184763.302,205967.279,216323.435,251391.317,269604.247,316445.173,307141.754,309267.106,311424.186,312526.974,316861.138,323392.476,329618.352,314826.972,333651.257,344415.901,353116.977,357693.393,360363.786,362075.468,363803.031,368302.059,375716.387,382109.285,385969.224,391568.661,390960.281,386718.607,377336.249,372956.221,372338.508,368364.887,353780.076,335277.59,303238.219,259797.504,198046.55,107017.769,150506.153,Y
NSLP,UMPLP,08/12/2009,01/04/2010 22:03,148649.152,157002.906,161620.732,173958.828,188458.68,198873.052,197852.154,196712.168,188571.265,185587.933,193708.676,225841.966,262174.58,289826.614,328318.335,319571.133,313104.989,312163.639,309038.686,306576.719,306975.031,308188.88,294666.196,308146.154,312133.194,309638.382,311636.14,308189.007,308524.751,312244.482,317699.184,323966.315,330069.537,333982.501,337740.208,338290.323,331437.138,327238.478,325862.655,325098.406,336575.723,332292.091,312443.158,277697.436,234528.181,174846.429,85855.974,139759.126,Y
NSLP,UMPLP,09/12/2009,01/04/2010 22:03,133531.559,134635.483,146132.675,152922.733,166928.386,163002.867,180265.684,182974.019,180474.747,169979.509,187239.187,204999.665,251470.301,269887.245,297641.091,302151.594,299017.493,299424.68,298525.991,298514.24,297072.451,301623.522,288402.934,297371.345,304505.981,310218.771,310246.467,311011.744,312272.907,315385.842,322877.513,327760.444,333854.522,338808.819,343074.794,341047.854,336176.353,334017.991,332367.368,330983.825,340714.101,335403.753,315768.703,282785.581,244595.554,188702.971,98061.208,150101.939,Y
NSLP,UMPLP,10/12/2009,01/04/2010 22:03,151175.867,142708.563,157362.594,165126.928,177733.03,188658.294,179657.12,179972.921,175624.59,182170.001,190563.75,229461.422,248955.317,274295.109,313343.176,310266.217,306421.582,312074.702,314655.725,314293.549,311854.224,310875.533,291413.485,305380.138,309961.503,310187.423,310213.075,308834.275,308152.206,308240.475,312334.029,317021.36,317364.8,328976.993,336241.413,335428.733,327702.507,322985.892,327639.667,337147.127,344619.73,337024.709,318161.144,288278.88,243791.376,186049.85,94081.324,137247.111,Y
NSLP,UMPLP,11/12/2009,01/04/2010 22:03,138579.399,155131.34,148689.246,169122.136,179239.686,170834.422,173204.852,182316.499,180122.184,180806.382,190009.422,218217.49,241313.705,268479.27,309480.837,302509.603,303703.235,307105.124,307027.169,307085.243,306934.18,308449.392,289220.899,306144.856,307832.478,307509.46,302891.251,298428.392,305037.15,310116.478,312135.996,315968.381,317631.411,320813.115,324508.191,322252.034,317401.97,315740.715,313997.222,320385.091,330011.209,323351.411,312721.644,288816.076,250644.188,195432.697,103777.336,143697.634,Y
NSLP,UMPLP,12/12/2009,01/04/2010 22:03,142440.868,152785.546,152785.572,171071.848,174663.852,186158.753,192860.305,182396.935,191454.698,180903.901,180561.688,200971.78,219680.364,230161.28,258721.491,264411.19,278519.716,289568.627,293105.507,294760.018,293827.801,296579.651,278783.95,285414.507,288563.098,286578.351,287900.386,287126.395,288843.4,292434.486,295182.991,299607.134,308459.492,318477.278,327087.98,329859.611,326903.468,322474.508,318168.602,317637.685,327622.656,321629.163,304704.511,284269.878,249223.989,204664.419,127132.132,158421.044,Y
NSLP,UMPLP,13/12/2009,12/04/2010 22:04,147822.934,146944.487,149183.49,168574.419,182289.105,184839.748,185557.787,189583.905,182328.161,170725.077,173496.347,202911.202,201959.548,209837.617,226500.599,238481.766,255969.632,268575.804,275169.508,280552.634,281459.752,283217.517,265773.721,281345.801,284753.188,287695.478,287455.91,290530.731,295292.685,301644.13,305027.852,310993.175,321420.921,336638.201,348710.544,352763.091,349669.03,344455.61,340369.562,338040.315,347091.056,343326.945,324835.565,294533.135,252198.094,195496.462,113592.185,153861.735,Y
NSLP,UMPLP,14/12/2009,12/04/2010 22:04,159311.323,159154.581,148205.263,167876.216,178440.043,187394.548,192364.726,185091.988,185168.553,186686.916,204438.262,219300.044,240164.776,271354.682,296587.35,303384.36,310794.447,320531.167,322478.713,325514.354,333729.916,340951.53,330063.49,352142.022,366554.88,369685.199,379064.968,394181.55,409285.865,425850.757,436583.117,449834.756,464454.212,475625.115,487766.015,493737.14,485972.147,473600.415,457991.909,440452.009,433052.09,422488.732,399598.067,360850.022,306299.433,246811.037,151420.073,201960.529,Y
NSLP,UMPLP,15/12/2009,12/04/2010 22:04,190166.619,199807.789,207754.208,204486.001,220025.039,212544.325,206604.423,211721.073,209685.909,196446.363,218916.134,242004.85,260749.268,299675.562,325681.116,346989.377,369443.096,392989.496,411405.148,431629.198,455779.099,480789.281,489561.479,524331.32,550229.437,576255.981,597577.387,615544.606,639755.061,661290.966,683653.697,704655.822,722607.905,740587.097,757942.971,759757.196,755421.878,739802.007,705860.044,679007.483,655912.418,627625.402,579824.394,522308.127,451659.316,371517.219,268319.138,302963.191,Y
NSLP,UMPLP,16/12/2009,12/04/2010 22:04,280524.142,286616.986,264952.578,275055.699,281253.337,277700.056,276589.547,266987.835,259017.717,253224.868,273397.354,288908.84,314749.657,351868.944,397975.23,427087.58,458989.302,493970.008,524369.44,555516.962,591780.484,625251.996,643784.973,685823.124,717743.484,747668.096,768933.254,786043.271,806933.941,833868.917,852403.017,871932.103,889967.647,899266.393,902197.37,883911.663,854143.919,817003.853,780570.797,751243.698,714713.343,657892.605,600011.523,539101.952,471792.101,395264.301,298630.182,348395.983,Y
NSLP,UMPLP,17/12/2009,12/04/2010 22:04,340814.954,326738.017,306973.57,300548.131,301298.886,303716.388,290872.768,289962.535,268691.059,268019.484,270847.78,291598.441,306995.909,332252.728,355239.329,365260.284,374089.803,377739.894,379506.487,379658.764,376815.543,372706.788,346163.322,355393.868,359442.057,355740.464,348476.443,346283.763,343185.213,342996.607,342378.443,343511.487,343719.336,344486.605,348855.701,344611.895,336219.584,331982.414,328023.279,326060.338,331687.906,332151.834,318117.744,287202.934,253435.569,200117.05,116682.856,154435.011,Y
NSLP,UMPLP,18/12/2009,12/04/2010 22:04,160426.177,159726.919,146445.801,166347.353,180852.57,175137.087,177155.125,182541.961,170966.581,182563.174,195709.116,211345.969,234817.848,258414.768,281865.296,296349.457,301133.92,306808.214,306891.664,307440.315,307419.346,308524.02,296015.48,299596.815,303219.922,312949.054,313871.62,316519.231,314412.875,316506.992,319720.469,325492.708,330133.386,333548.531,335514.594,329932.093,323542.224,319917.884,318122.439,321885.357,326273.304,325665.257,309816.478,290607.34,254662.739,211009.763,123178.94,165772.103,Y
NSLP,UMPLP,19/12/2009,12/04/2010 22:04,153433.43,165199.538,181386.993,182313.198,187419.216,183535.304,197843.164,191038.412,182756.928,182740.701,170456.244,201091.489,216342.702,232763.074,253297.92,259884.757,275329.093,283694.476,293199.787,295410.06,295540.661,295191.744,276826.967,289957.28,295667.713,296137.663,290257.257,291020.023,294812.311,301405.629,305151.874,309455.399,317614.557,326509.052,336933.787,339022.292,336298.294,331932.938,326502.629,324352.252,326082.5,325707.748,310352.621,288151.202,257559.826,209113.81,123932.754,166505.404,Y
NSLP,UMPLP,20/12/2009,20/04/2010 22:02,151874.397,149567.219,147659.479,168771.256,185587.428,184809.088,188355.284,177418.983,181242.285,174784.596,182458.856,192673.551,204061.203,214027.543,227678.531,237506.397,251568.268,263847.299,273094.419,280124.073,284782.916,290162.092,281991.531,295566.319,307432.345,311049.397,314885.235,323685.771,327541.681,336038.64,344831.212,354316.207,368139.796,383905.412,395544.849,398754.283,397318.997,392644.387,382299.62,373208.031,375638.12,374145.614,349576.544,319762.631,274771.409,218828.959,141747.327,187341.872,Y
NSLP,UMPLP,21/12/2009,20/04/2010 22:02,178105.845,173314.343,153426.318,167887.194,200919.151,198889.293,199550.854,198843.068,190523.742,192716.297,207771.662,210273.8,238867.16,268332.455,294518.178,307387.493,327090.258,340314.806,351691.154,361478.455,372941.525,388568.434,383037.396,409142.871,423775.503,436967.416,447096.564,461479.614,471965.086,486643.91,494412.651,502773.786,512647.31,512792.209,514936.56,510983.162,495834.101,475639.961,453096.705,431551.552,419227.319,407743.548,389852.552,356154.869,303310.287,244725.025,156700.196,189993.709,Y
NSLP,UMPLP,22/12/2009,20/04/2010 22:02,184343.113,186581.365,177748.889,194891.82,197388.286,205288.222,210966.76,209928.076,200139.738,191357.661,202764.458,235877.356,246343.564,280660.283,301595.936,314479.322,331365.536,347331.322,357321.88,370858.734,387362.584,402024.471,400088.85,432328.368,458734.343,484893.637,502616.989,524265.378,554551.636,584604.873,603884.748,629053.608,661190.141,682694.901,694804.569,697775.449,682251.558,665607.348,644619.038,632401.846,617148.989,601620.114,577226.759,528394.313,465143.611,390102.685,292542.754,332931.221,Y
NSLP,UMPLP,23/12/2009,20/04/2010 22:02,306170.109,301584.509,290588.065,297838.704,300472.901,308123.079,303965.513,295430.926,289048.261,291192.276,286711.527,313656.419,343538.394,386561.098,435890.233,471991.253,514309.811,547129.09,581490.693,623084.086,655214.612,673961.159,672797.079,697409.243,699064.221,697903.697,690509.071,692181.721,696213.315,704524.501,703885.313,711463.272,715216.541,714337.037,715696.464,702413.71,692888.273,682708.371,670482.926,672650.052,679876.211,676507.37,660630.942,626553.633,565431.491,482908.182,378910.009,408850.129,Y
NSLP,UMPLP,24/12/2009,20/04/2010 22:02,383470.561,360406.985,338853.108,323331.184,328096.478,330600.603,323861.384,311498.167,300041.458,296844.131,300942.806,302541.549,315257.532,332997.672,351847.61,358918.017,373305.753,380615.06,380110.115,381617.592,380231.603,377405.246,353613.951,360512.509,365596.214,360220.796,353510.761,356519.234,351782.329,352849.214,357504.491,359039.124,367890.264,374559.161,374134.629,366875.641,357576.845,348291.647,342583.131,342324.127,339859.898,345687.891,339207.221,317490.907,289042.623,236762.581,144895.792,190391.327,Y
NSLP,UMPLP,25/12/2009,20/04/2010 22:02,174890.419,169241.819,163093.598,180510.817,185669.731,193841.392,206068.185,198809.797,187717.378,186928.768,188656.859,205851.315,216695.431,245135.216,262490.8,269340.739,285697.478,295087.521,303628.654,304687.667,305960.469,306679.547,281093.398,291362.586,286654.671,278283.415,267199.404,261379.995,261726.104,268369.19,269469.645,272007.21,274494.684,277828.479,279995.257,278911.606,280074.593,279480.84,277924.749,283513.189,287392.59,298079.801,297349.796,277140.2,245857.792,199850.028,122558.493,174224.179,Y
NSLP,UMPLP,26/12/2009,20/04/2010 22:02,144203.058,166127.174,149126.933,167381.619,171862.208,180453.188,189790.697,184820.716,177942.7,182176.698,174617.866,192572.606,199879.664,200222.228,222793.531,234245.097,246435.096,257132.445,270608.483,278181.472,280981.932,285974.545,275120.526,286830.419,294606.006,297224.607,295184.928,294295.792,301231.51,307527.86,311708.808,322927.54,330036.285,340587.623,349301.51,352819.102,351086.108,349515.985,340669.3,336096.83,334717.643,336298.583,324855.01,303136.46,266582.524,220221.38,137189.007,197666.632,Y
NSLP,UMPLP,27/12/2009,22/04/2010 22:01,181333.477,173019.916,175853.768,186758.272,191410.383,203283.109,203214,194190.52,184550.647,193111.451,185986.562,195308.894,206603.026,217039.859,231977.313,242357.57,253315.326,262286.62,272261.789,274377.831,282857.605,286841.878,279528.14,304241.969,317445.405,326684.783,333274.275,341453.057,353831.357,366923.303,372552.78,384319.012,396089.951,409937.529,423053.94,428337.654,423257.127,417604.694,404193.247,388686.945,377430.782,377178.701,364461.969,334951.868,292840.659,237460.591,145228.689,205064.931,Y
NSLP,UMPLP,28/12/2009,22/04/2010 22:01,194957.481,194698.416,190609.676,184222.646,194386.722,209800.788,203899.176,203400.7,182536.581,192072.775,191633.699,195620.698,203970.462,224929.033,237479.731,250847.423,264524.643,280673.655,295339.322,309270.71,326008.807,341608.956,346972.871,376144.293,395998.877,407713.653,416415.394,430651.446,450432.395,466612.538,482081.581,499860.785,518182.711,536997.48,552576.875,550551.551,541539.113,521694.618,491705.31,467408.869,443803.714,428134.98,410234.193,375138.013,325500.101,264566.11,177865.311,222269.393,Y
NSLP,UMPLP,29/12/2009,22/04/2010 22:01,219333.533,222435.208,197836.091,198032.509,209882.606,225729.379,219900.707,218002.549,211394.657,206048.73,206688.06,226513.819,233299.28,262181.79,282330.624,298567.528,317545.639,333421.524,352403.477,367988.42,386211.076,407279.231,407816.78,453227.557,478443.558,501713.523,521257.186,546107.786,571059.381,593793.863,615231.87,638008.271,658890.958,674963.2,682981.978,679864.423,667153.896,647314.307,611973.378,578692.863,548474.624,532487.768,502664.177,457328.93,401811.121,324154.892,234043.377,291500.88,Y
NSLP,UMPLP,30/12/2009,22/04/2010 22:01,267745.173,261704.189,242803.15,246816.04,254104.872,262596.46,259353.035,249513.625,241221.182,245227.933,240884.353,258647.989,271166.253,301970.124,327556.968,356034.102,391241.729,428534.943,463623.696,501519.313,536220.504,573359.133,583345.391,635041.539,668728.843,694052.744,718357.975,737724.17,755560.97,777750.181,795156.573,816552.108,836361.952,853560.75,864312.444,861483.227,856468.984,840624.837,820531.3,789890.961,764856.834,746418.349,712669.4,656258.984,581834.107,498187.567,402036.685,441908.709,Y
NSLP,UMPLP,31/12/2009,22/04/2010 22:01,406468.795,388626.429,357144.811,354269.171,368039.441,370298.903,361079.328,355004.988,339907.673,333848.188,337183.549,346182.147,364363.835,406261.862,451687.734,497526.732,550148.86,606925.544,652551.388,698421.164,737447.347,773913.086,788176.658,826897.154,849741.541,866295.925,875847.332,886394.554,899059.942,908874.74,906197.005,896641.997,888076.282,870807.195,837386.947,779829.678,722122.816,657547.729,597577.102,542569.124,496626.405,470774.131,448542.55,416496.899,376689.864,330830.787,269229.79,313438.03,Y
NSLP,UNITED,01/01/2009,24/04/2009 22:01,173201.379,160907.026,160310.353,148966.38,137197.417,128326.676,121925.736,117203.017,114288.183,110999.946,113566.566,113771.94,118205.773,123806.461,130223.716,139220.567,149990.986,158791.863,168157.026,173162.765,178519.809,182797.154,186094.52,185336.076,182395.529,180424.352,177234.478,174405.256,172593.339,172672.094,174006.718,177266.475,184713.211,193556.746,197884.205,201867.083,203311.773,201271.67,203736.888,210405.988,217991.738,216383.473,205204.348,190217.608,177888.979,167120.215,173171.715,165861.191,Y
NSLP,UNITED,02/01/2009,24/04/2009 22:01,153080.407,142593.196,145218.376,137878.721,130085.934,123702.678,119425.021,116820.382,116330.608,116246.848,123621.394,129659.013,141224.673,152318.467,164030.743,175885.484,189638.52,199016.809,200984.446,202267.537,202245.863,201606.468,202486.263,199642.109,195184.936,191678.597,189182.451,186135.142,184665.185,184129.955,185642.349,188819.943,195582.932,202958.885,206274.107,206069.067,203206.281,202065.826,203746.216,209451.319,219460.508,219194.797,212108.447,199938.222,188269.446,178777.086,183596.285,174350.074,Y
NSLP,UNITED,03/01/2009,24/04/2009 22:01,159944.346,148097.479,149323.07,141617.106,132825.984,125989.265,121466.019,118633.188,117413.668,116976.478,122249.84,126135.79,134691.175,145448.849,154641.366,163969.588,177520.333,183525.981,188079.488,189564.451,189552.521,189364.788,189586.794,187799.024,185673.87,183634.455,182547.923,181858.746,180942.433,181333.925,183092.743,187386.914,191330.667,197219.954,199499.198,198099.804,193112.039,190175.103,191185.921,196210.146,207338.435,209104.164,203114.989,192601.467,181817.432,172568.006,179007.119,171024.568,Y
NSLP,UNITED,04/01/2009,05/05/2009 22:04,157750.975,145594.498,147262.901,139438.958,131303.108,124419.279,119213.275,115889.913,114452.783,113138.204,116748.174,118985.772,125850.254,134429.285,143297.593,152731.141,164064.757,171328.28,178940.549,182866.401,185292.785,186912.008,188595.877,188001.245,186533.144,185352.713,184932.938,186609.711,188453.461,191504.757,195637.46,202145.294,209611.329,218699.044,225483.073,227717.62,224792.194,219028.383,215808.595,216286.949,224324.643,220962.797,208019.425,192166.012,175986.691,163934.474,169186.081,161122.005,Y
NSLP,UNITED,05/01/2009,05/05/2009 22:04,147498.445,137006.255,139918.271,133586.586,125826.635,119726.645,115644.142,113348.988,113512.369,115900.613,124937.917,133514.041,148430.091,160240.018,167007.415,176389.954,188132.623,195189.418,200485.007,203064.725,205882.326,208894.665,212903.031,214449.091,215437.252,216386.823,219162.862,222633.819,227321.668,232652.876,239249.588,247614.028,252319.878,256553.249,255080.118,250414.917,238853.932,228490.242,218983.977,215950.725,224716.208,222085.304,208069.447,190334.358,175552.353,163654.898,168943.248,160490.743,Y
NSLP,UNITED,06/01/2009,05/05/2009 22:04,146571.855,136230.194,138994.098,132496.532,124632.549,118689.022,115154.132,112810.98,113343.938,115221.493,123831.561,133176.914,148330.639,161452.429,170337.008,181020.325,193590.242,201199.997,206977.308,212379.646,217766.628,223647.395,231400.368,236787.059,243393.696,248975.089,255344.845,263444.674,272522.587,283063.524,292490.604,300070.322,301969.698,299671.024,292642.948,282813.203,267241.815,250785.097,237323.235,231461.662,234776.809,231605.435,215660.48,197282.358,179927.237,168161.911,173755.446,164435.215,Y
NSLP,UNITED,07/01/2009,05/05/2009 22:04,149622.525,139370.537,142186.151,134783.241,127105.27,121055.472,117459.548,115626.376,116146.354,119457.25,131091.633,139835.983,153440.266,166787.36,176582.638,186395.675,197076.54,200517.095,203376.918,204913.686,206141.947,207975.191,211328.636,210752.319,209892.378,208082.995,207842.234,207630.286,207460.337,207793.439,208776.079,211362.006,214717.985,217151.78,217256.618,214290.329,206476.594,199594.504,196858.382,200519.219,211458.861,211827.433,199455.838,184247.553,170135.257,160668.188,167362.227,159855.67,Y
NSLP,UNITED,08/01/2009,05/05/2009 22:04,146769.202,135312.879,138369.816,131571.357,123796.711,117307.99,113834.001,111884.361,112438.98,115108.852,126123.641,134945.183,150046.022,164569.499,172613.889,180826.683,191276.124,195980.886,198576.839,198911.217,200341.649,200342.905,202097.699,200412.707,198800.172,196994.728,195635.874,194607.329,194403.628,194882.273,196372.73,199687.668,204666.95,210669.554,212702.768,210926.968,206625.227,203193.299,201945.826,207113.261,215017.557,215693.8,203393.347,187832.156,172878.272,161648.42,167618.588,160472.17,Y
NSLP,UNITED,09/01/2009,05/05/2009 22:04,147467.086,136719.086,139992.099,132995.49,124698.09,117909.819,114407.457,112441.259,113170.93,116060.93,125728.439,136320.119,151870.878,165217.639,173018.727,180943.896,191095.385,195155.932,198554.04,199182.552,199724.349,199904.371,201600.161,201438.881,200348.545,198881.641,198221.815,197793.396,197512.689,197698.236,198824.789,201421.543,204149.273,209088.268,210048.423,207938.8,202964.455,199935.035,201215.563,207254.824,213177.566,210612.668,201641.815,189323.425,177228.935,168231.371,175634.954,167832.493,Y
NSLP,UNITED,10/01/2009,05/05/2009 22:04,153300.103,140663.132,143277.603,135884.024,126324.069,119238.818,114928.107,112486.532,112197.465,113020.443,117070.629,121207.965,129990.354,141391.697,152164.144,164235.084,179634.013,187059.391,192052.243,192855.742,193667.362,193728.182,194681.153,194194.119,192416.026,190458.335,189784.667,189412.895,189646.182,190812.551,193234.222,198177.875,201341.429,207381.662,210192.245,208031.675,202581.899,196305.32,193740.341,196153.443,206911.509,207281.179,199781.683,188193.096,178790.359,170378.043,177339.303,169791.859,Y
NSLP,UNITED,11/01/2009,15/05/2009 22:04,155327.941,143322.597,145134.29,137096.624,128901.921,121761.736,116957.586,113738.335,112146.86,111920.229,116410.37,118244.448,123242.168,132252.343,141679.446,152117.069,164344.62,174270.683,183887.446,187651.821,189936.547,190835.595,192597.689,191351.19,188311.135,185461.363,183905.713,182854.05,182725.999,184179.141,187645.427,192614.813,198621.709,206507.31,211729.407,211113.068,206562.973,204206.02,202493.289,204726.191,217111.369,216004.847,206404.928,190304.199,173161.715,161658.867,168216.652,159983.149,Y
NSLP,UNITED,12/01/2009,15/05/2009 22:04,146788.563,135483.869,138907.451,132414.976,124197.124,118512.138,114776.666,112846.575,113835.59,118156.027,130630.472,143527.063,159425.298,173491.486,181883.436,189992.696,200794.345,204605.372,207532.623,208124.383,209384.937,210782.935,213467.789,213055.961,212563.664,212096.437,212876.792,213668.962,214845.214,216898.586,220115.836,224625.981,230354.063,234743.004,236290.032,234167.343,228093.62,220054.481,214351.86,216421.639,226008.134,224481.571,210769.615,192849.386,175980.792,163101.163,168556.255,160351.281,Y
NSLP,UNITED,13/01/2009,15/05/2009 22:04,146759.412,135634.24,138987.167,132138.811,124001.969,118201.885,114706.6,113504.096,115230.434,119115.76,129419.697,141870.127,158690.066,172219.837,180839.68,191908.025,207175.786,216115.566,224971.773,233303.993,244580.141,255241.848,267677.929,279033.455,290763.272,303341.339,317116.844,332962.195,349201.529,365863.188,383361.51,401024.712,416996.716,429942.99,439783.319,446748.767,445140.375,439674.454,428508.144,415681.42,412773.904,401771.9,373882.391,334731.464,289093.623,259739.481,251892.599,232169.418,Y
NSLP,UNITED,14/01/2009,15/05/2009 22:04,209748.497,193975.538,194113.238,183171.911,172929.393,165996.694,161788.252,159135.682,159467.889,162111.144,170198.45,183335.476,206575.011,230853.568,257298.276,284107.453,308265.55,317875.267,322766.524,326211.73,328364.674,328923.539,330231.534,328554.114,327541.823,326947.936,327701.994,329467.573,331317.537,331842.747,331542.899,330753.357,324794.49,316596.799,300217.253,286804.241,269409.034,253131.235,240539.558,238729.63,242755.589,236611.123,218924.515,199534.937,183537.257,171506.038,175525.803,166169.905,Y
NSLP,UNITED,15/01/2009,15/05/2009 22:04,151112.239,139310.234,142834.852,135938.764,128219.553,121858.998,118525.512,117069.69,118203.232,121935.436,135714.042,148093.793,164040.849,179044.347,186222.768,193715.276,202431.285,206164.728,209248.796,211352.007,213627.47,214291.694,216747.727,216831.308,216851.389,218473.86,218967.929,218687.77,219966.456,221952.585,224251.218,226989.154,229774.289,233720.178,234727.928,232058.789,223657.041,216264.416,211707.526,215927.723,222576.632,220452.495,207409.487,191495.598,176571.959,164159.905,169381.07,160125.729,Y
NSLP,UNITED,16/01/2009,15/05/2009 22:04,145675.449,133874.119,136818.432,130268.858,122521.193,116760.524,113758.446,112394.841,113786.073,118602.245,130199.297,142441.715,157925.591,173171.286,182048.524,190332.351,200812.265,204798.629,206503.146,207572.734,209893.118,210911.322,212636.255,210979.425,209559.313,207586.448,207467.28,206404.11,205510.344,205290.786,205764.293,207449.39,208676.292,211580.125,212022.783,209560.012,204464.439,201846.429,202851.619,207259.206,213490.156,211299.207,203752.224,188929.347,176915.264,168112.323,174935.743,166575.66,Y
NSLP,UNITED,17/01/2009,15/05/2009 22:04,150951.392,139300.432,141116.232,134047.543,125424.647,118835.987,115093.306,112757.264,111947.395,112706.411,117740.401,123144.462,132213.866,144182.221,155165.249,166908.271,181901.939,189029.506,194119.621,195691.02,196584.293,196036.422,196199.587,194218.022,192567.366,190508.423,188526.8,187199.84,186044.01,185542.85,186621.42,190295.356,192715.561,197988.541,201859.391,201045.697,196441.244,192407.785,190223.541,193847.627,204424.791,205515.153,199187.212,188188.054,179926.201,171630.387,178728.423,170971.404,Y
NSLP,UNITED,18/01/2009,22/05/2009 22:01,156427.199,143458.782,145213.922,137674.569,128916.147,122037.053,117277.28,114210.509,112560.727,112482.204,113717.379,117940.689,124895.265,133484.71,142743.162,153031.803,164809.632,173270.755,181677.022,185342.746,188616.84,190397.25,191865.421,191082.884,188966.101,186465.987,185273.01,185648.916,186366.448,188747.291,193457.456,200322.025,207319.26,215777.261,221732.498,222681.557,218675.508,213061.416,210269.198,213110.583,223867.989,220786.424,206347.485,189922.087,174168.687,162259.011,168205.875,159891.698,Y
NSLP,UNITED,19/01/2009,22/05/2009 22:01,145582.119,134951.098,138443.916,131645.496,124242.94,118561.398,115288.272,113688.015,115259.127,120389.554,129672.22,143338.914,160328.238,173691.501,182687.036,191778.891,204267.156,211695.301,218136.451,226591.366,237581.191,246958.822,257340.688,266551.537,278524.865,291922.679,306297.241,320416.232,337601.528,355484.702,374318.479,392991.741,408628.157,423883.643,432571.486,436417.958,430172.011,413177.539,387558.205,363044.243,354449.219,337679.807,308255.656,274933.212,243591.849,219486.265,214870.842,196951.807,Y
